Time,SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE1-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE1-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE2-1::Des Heat Load [W],SPACE2-1::Des Sens Cool Load [W],SPACE2-1::Des Heat Mass Flow [kg/s],SPACE2-1::Des Cool Mass Flow [kg/s],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE3-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE3-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE4-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE4-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE5-1:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE5-1:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s]
04:15:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
04:30:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
04:45:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
05:00:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
05:15:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
05:30:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
05:45:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
06:00:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,0.000000E+00,1.364528E-01,0.000000E+00,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
06:15:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.630050E+01,1.364528E-01,2.600657E-03,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
06:30:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,1.330440E+02,1.364528E-01,1.317823E-02,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
06:45:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.969304E+02,1.364528E-01,2.938344E-02,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
07:00:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,4.962912E+02,1.364528E-01,4.909616E-02,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
07:15:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,6.936781E+02,1.364528E-01,6.861356E-02,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
07:30:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,8.240186E+02,1.364528E-01,8.147860E-02,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
07:45:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,9.009204E+02,1.364528E-01,8.908228E-02,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
08:00:00,3.948973E+03,0.000000E+00,1.403216E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,9.387986E+02,1.364528E-01,9.282754E-02,1.639446E+03,0.000000E+00,5.825568E-02,0.000000E+00,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
08:15:00,3.948973E+03,3.605825E+01,1.403216E-01,3.590869E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,1.207762E+03,1.364528E-01,1.194227E-01,1.639446E+03,1.789398E+01,5.825568E-02,1.779087E-03,3.116415E+03,0.000000E+00,1.107373E-01,0.000000E+00
08:30:00,3.948973E+03,1.894930E+02,1.403216E-01,1.886963E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,1.475934E+03,1.364528E-01,1.459414E-01,1.639446E+03,8.988737E+01,5.825568E-02,8.940605E-03,3.116415E+03,2.596961E+02,1.107373E-01,2.602103E-02
08:45:00,3.948973E+03,4.014370E+02,1.403216E-01,3.982828E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,1.743041E+03,1.364528E-01,1.723566E-01,1.639446E+03,1.882360E+02,5.825568E-02,1.866589E-02,3.116415E+03,4.656623E+02,1.107373E-01,4.638825E-02
09:00:00,3.948973E+03,6.591407E+02,1.403216E-01,6.531208E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.009994E+03,1.364528E-01,1.987583E-01,1.639446E+03,3.073689E+02,5.825568E-02,3.044645E-02,3.116415E+03,7.252651E+02,1.107373E-01,7.205927E-02
09:15:00,3.948973E+03,1.021638E+03,1.403216E-01,1.011354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.115444E+03,1.364528E-01,2.091925E-01,1.639446E+03,4.708597E+02,5.825568E-02,4.660452E-02,3.116415E+03,1.242517E+03,1.107373E-01,1.232116E-01
09:30:00,3.948973E+03,1.300863E+03,1.403216E-01,1.286454E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.204348E+03,1.364528E-01,2.179899E-01,1.639446E+03,5.957704E+02,5.825568E-02,5.891564E-02,3.116415E+03,1.516353E+03,1.107373E-01,1.499565E-01
09:45:00,3.948973E+03,1.548565E+03,1.403216E-01,1.531460E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.287384E+03,1.364528E-01,2.262071E-01,1.639446E+03,7.062816E+02,5.825568E-02,6.984610E-02,3.116415E+03,1.866596E+03,1.107373E-01,1.846007E-01
10:00:00,3.948973E+03,1.774878E+03,1.403216E-01,1.755316E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.375393E+03,1.364528E-01,2.349148E-01,1.639446E+03,8.065864E+02,5.825568E-02,7.976768E-02,3.116415E+03,2.181628E+03,1.107373E-01,2.157632E-01
10:15:00,3.948973E+03,1.884162E+03,1.403216E-01,1.863427E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.376834E+03,1.364528E-01,2.350610E-01,1.639446E+03,8.547436E+02,5.825568E-02,8.453208E-02,3.116415E+03,2.259334E+03,1.107373E-01,2.234543E-01
10:30:00,3.948973E+03,1.979541E+03,1.403216E-01,1.957771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.386627E+03,1.364528E-01,2.360321E-01,1.639446E+03,8.957582E+02,5.825568E-02,8.858947E-02,3.116415E+03,2.335791E+03,1.107373E-01,2.310182E-01
10:45:00,3.948973E+03,2.066122E+03,1.403216E-01,2.043397E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.405298E+03,1.364528E-01,2.378796E-01,1.639446E+03,9.322384E+02,5.825568E-02,9.219769E-02,3.116415E+03,2.402522E+03,1.107373E-01,2.376173E-01
11:00:00,3.948973E+03,2.144940E+03,1.403216E-01,2.121343E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.428031E+03,1.364528E-01,2.401284E-01,1.639446E+03,9.648707E+02,5.825568E-02,9.542508E-02,3.116415E+03,2.462271E+03,1.107373E-01,2.435259E-01
11:15:00,3.948973E+03,2.182646E+03,1.403216E-01,2.158624E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.416444E+03,1.364528E-01,2.389821E-01,1.639446E+03,9.788546E+02,5.825568E-02,9.680778E-02,3.116415E+03,2.455717E+03,1.107373E-01,2.428762E-01
11:30:00,3.948973E+03,2.211640E+03,1.403216E-01,2.187286E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.403699E+03,1.364528E-01,2.377207E-01,1.639446E+03,9.890659E+02,5.825568E-02,9.781716E-02,3.116415E+03,2.442050E+03,1.107373E-01,2.415225E-01
11:45:00,3.948973E+03,2.232713E+03,1.403216E-01,2.208156E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.388693E+03,1.364528E-01,2.362398E-01,1.639446E+03,9.960835E+02,5.825568E-02,9.851236E-02,3.116415E+03,2.421566E+03,1.107373E-01,2.395012E-01
12:00:00,3.948973E+03,2.246984E+03,1.403216E-01,2.222277E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.372376E+03,1.364528E-01,2.346270E-01,1.639446E+03,1.000513E+03,5.825568E-02,9.895068E-02,3.116415E+03,2.395962E+03,1.107373E-01,2.369705E-01
12:15:00,3.948973E+03,2.222269E+03,1.403216E-01,2.197812E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.321670E+03,1.364528E-01,2.296100E-01,1.639446E+03,9.875702E+02,5.825568E-02,9.766966E-02,3.116415E+03,2.305930E+03,1.107373E-01,2.280637E-01
12:30:00,3.948973E+03,2.190280E+03,1.403216E-01,2.166138E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.266988E+03,1.364528E-01,2.241986E-01,1.639446E+03,9.712987E+02,5.825568E-02,9.605881E-02,3.116415E+03,2.207578E+03,1.107373E-01,2.183330E-01
12:45:00,3.948973E+03,2.153507E+03,1.403216E-01,2.129679E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.209966E+03,1.364528E-01,2.185503E-01,1.639446E+03,9.526882E+02,5.825568E-02,9.421440E-02,3.116415E+03,2.104219E+03,1.107373E-01,2.080996E-01
13:00:00,3.948973E+03,2.113073E+03,1.403216E-01,2.089616E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.151114E+03,1.364528E-01,2.127229E-01,1.639446E+03,9.343834E+02,5.825568E-02,9.240095E-02,3.116415E+03,1.996977E+03,1.107373E-01,1.974853E-01
13:15:00,3.948973E+03,2.197064E+03,1.403216E-01,2.172659E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.218415E+03,1.364528E-01,2.193767E-01,1.639446E+03,9.789004E+02,5.825568E-02,9.680249E-02,3.116415E+03,2.114931E+03,1.107373E-01,2.091503E-01
13:30:00,3.948973E+03,2.286964E+03,1.403216E-01,2.261572E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.292754E+03,1.364528E-01,2.267291E-01,1.639446E+03,1.036183E+03,5.825568E-02,1.024677E-01,3.116415E+03,2.241554E+03,1.107373E-01,2.216767E-01
13:45:00,3.948973E+03,2.381042E+03,1.403216E-01,2.354646E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.371146E+03,1.364528E-01,2.344853E-01,1.639446E+03,1.108529E+03,5.825568E-02,1.096241E-01,3.116415E+03,2.374057E+03,1.107373E-01,2.347863E-01
14:00:00,3.948973E+03,2.478442E+03,1.403216E-01,2.451032E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.451734E+03,1.364528E-01,2.424611E-01,1.639446E+03,1.196296E+03,5.825568E-02,1.183070E-01,3.116415E+03,2.510423E+03,1.107373E-01,2.482796E-01
14:15:00,3.948973E+03,2.530211E+03,1.403216E-01,2.502291E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.484760E+03,1.364528E-01,2.457335E-01,1.639446E+03,1.276129E+03,5.825568E-02,1.262059E-01,3.116415E+03,2.562069E+03,1.107373E-01,2.533928E-01
14:30:00,3.948973E+03,2.582125E+03,1.403216E-01,2.553700E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.516177E+03,1.364528E-01,2.488471E-01,1.639446E+03,1.367066E+03,5.825568E-02,1.352036E-01,3.116415E+03,2.614241E+03,1.107373E-01,2.585576E-01
14:45:00,3.948973E+03,2.633391E+03,1.403216E-01,2.604465E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.545670E+03,1.364528E-01,2.517699E-01,1.639446E+03,1.466955E+03,5.825568E-02,1.450868E-01,3.116415E+03,2.666895E+03,1.107373E-01,2.637707E-01
15:00:00,3.948973E+03,2.683973E+03,1.403216E-01,2.654545E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.570316E+03,1.364528E-01,2.542125E-01,1.639446E+03,1.587967E+03,5.825568E-02,1.570591E-01,3.116415E+03,2.719802E+03,1.107373E-01,2.690091E-01
15:15:00,3.948973E+03,2.698376E+03,1.403216E-01,2.668838E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.556934E+03,1.364528E-01,2.528933E-01,1.639446E+03,1.706663E+03,5.825568E-02,1.688002E-01,3.116415E+03,2.711779E+03,1.107373E-01,2.682210E-01
15:30:00,3.948973E+03,2.706952E+03,1.403216E-01,2.677354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.536520E+03,1.364528E-01,2.508773E-01,1.639446E+03,1.833299E+03,5.825568E-02,1.813254E-01,3.116415E+03,2.699385E+03,1.107373E-01,2.669986E-01
15:45:00,3.948973E+03,2.709778E+03,1.403216E-01,2.680172E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.509909E+03,1.364528E-01,2.482472E-01,1.639446E+03,1.964887E+03,5.825568E-02,1.943394E-01,3.116415E+03,2.683399E+03,1.107373E-01,2.654199E-01
16:00:00,3.948973E+03,2.705394E+03,1.403216E-01,2.675846E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.479943E+03,1.364528E-01,2.452844E-01,1.639446E+03,2.083411E+03,5.825568E-02,2.060599E-01,3.116415E+03,2.664263E+03,1.107373E-01,2.635287E-01
16:15:00,3.948973E+03,2.673637E+03,1.403216E-01,2.644438E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.426089E+03,1.364528E-01,2.399579E-01,1.639446E+03,2.182213E+03,5.825568E-02,2.158308E-01,3.116415E+03,2.605484E+03,1.107373E-01,2.577155E-01
16:30:00,3.948973E+03,2.630576E+03,1.403216E-01,2.601840E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.364361E+03,1.364528E-01,2.338519E-01,1.639446E+03,2.269148E+03,5.825568E-02,2.244278E-01,3.116415E+03,2.543014E+03,1.107373E-01,2.515357E-01
16:45:00,3.948973E+03,2.575577E+03,1.403216E-01,2.547433E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.296742E+03,1.364528E-01,2.271633E-01,1.639446E+03,2.340858E+03,5.825568E-02,2.315190E-01,3.116415E+03,2.476730E+03,1.107373E-01,2.449784E-01
17:00:00,3.948973E+03,2.507727E+03,1.403216E-01,2.480315E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.223485E+03,1.364528E-01,2.199169E-01,1.639446E+03,2.394993E+03,5.825568E-02,2.368721E-01,3.116415E+03,2.406667E+03,1.107373E-01,2.380473E-01
17:15:00,3.948973E+03,2.466526E+03,1.403216E-01,2.439556E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.184127E+03,1.364528E-01,2.160236E-01,1.639446E+03,2.446065E+03,5.825568E-02,2.419225E-01,3.116415E+03,2.406097E+03,1.107373E-01,2.379902E-01
17:30:00,3.948973E+03,2.415403E+03,1.403216E-01,2.388993E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.840098E+03,2.142984E+03,1.364528E-01,2.119548E-01,1.639446E+03,2.472470E+03,5.825568E-02,2.445335E-01,3.116415E+03,2.403049E+03,1.107373E-01,2.376903E-01
