Climate zone 6 with externalities,"""Created April 18, 2006""",Nominal nonres $0.145972/kBtu,Nominal res $0.164171/kBtu,,
18.00148479,12.25003801,180.82 ,165.73 ,237.72 ,222.69 
17.90920936,12.16799134,180.82 ,165.73 ,237.72 ,222.69 
17.00742669,11.36617161,180.82 ,165.73 ,237.72 ,222.69 
16.19042827,10.63973776,180.82 ,165.73 ,237.72 ,222.69 
15.45148061,9.982702711,180.82 ,165.73 ,237.72 ,222.69 
16.5334665,10.94475007,180.82 ,165.73 ,237.72 ,222.69 
14.41325915,9.059568469,180.82 ,165.73 ,237.72 ,222.69 
14.7457856,9.35523424,180.82 ,165.73 ,237.72 ,222.69 
14.7457856,9.35523424,180.82 ,165.73 ,237.72 ,222.69 
14.33936438,8.993864964,180.82 ,165.73 ,237.72 ,222.69 
14.33936438,8.993864964,180.82 ,165.73 ,237.72 ,222.69 
13.49326931,8.241559833,180.82 ,165.73 ,237.72 ,222.69 
13.13857443,7.92618301,180.82 ,165.73 ,237.72 ,222.69 
13.23463763,8.011597567,180.82 ,165.73 ,237.72 ,222.69 
14.89726987,9.489926425,180.82 ,165.73 ,237.72 ,222.69 
15.44778587,9.979417536,180.82 ,165.73 ,237.72 ,222.69 
15.52537538,10.04840622,180.82 ,165.73 ,237.72 ,222.69 
15.82095444,10.31122024,180.82 ,165.73 ,237.72 ,222.69 
15.45148061,9.982702711,180.82 ,165.73 ,237.72 ,222.69 
15.45148061,9.982702711,180.82 ,165.73 ,237.72 ,222.69 
15.44778587,9.979417536,180.82 ,165.73 ,237.72 ,222.69 
15.44778587,9.979417536,180.82 ,165.73 ,237.72 ,222.69 
15.07831204,9.650900012,180.82 ,165.73 ,237.72 ,222.69 
16.48313444,10.89999734,180.82 ,165.73 ,237.72 ,222.69 
19.93088027,13.96555931,180.82 ,165.73 ,237.72 ,222.69 
19.93088027,13.96555931,180.82 ,165.73 ,237.72 ,222.69 
19.5030578,13.58516111,180.82 ,165.73 ,237.72 ,222.69 
19.00812591,13.1450926,180.82 ,165.73 ,237.72 ,222.69 
17.06614742,11.41838312,180.82 ,165.73 ,237.72 ,222.69 
16.47492312,10.89269625,180.82 ,165.73 ,237.72 ,222.69 
14.70883821,9.322382488,180.82 ,165.73 ,237.72 ,222.69 
15.11895417,9.68703694,180.82 ,165.73 ,237.72 ,222.69 
15.01180675,9.591766858,180.82 ,165.73 ,237.72 ,222.69 
14.74948033,9.358519415,180.82 ,165.73 ,237.72 ,222.69 
14.3504486,9.003720489,180.82 ,165.73 ,237.72 ,222.69 
14.8233751,9.42422292,180.82 ,165.73 ,237.72 ,222.69 
16.27540726,10.71529679,180.82 ,165.73 ,237.72 ,222.69 
19.52331145,13.60316964,180.82 ,165.73 ,237.72 ,222.69 
19.57436154,13.64856081,180.82 ,165.73 ,237.72 ,222.69 
20.41704827,14.39783541,180.82 ,165.73 ,237.72 ,222.69 
20.33268866,14.32282709,180.82 ,165.73 ,237.72 ,222.69 
19.67890163,13.74151259,180.82 ,165.73 ,237.72 ,222.69 
19.67890163,13.74151259,180.82 ,165.73 ,237.72 ,222.69 
19.67890163,13.74151259,180.82 ,165.73 ,237.72 ,222.69 
19.34989912,13.44898013,180.82 ,165.73 ,237.72 ,222.69 
18.82686949,12.98392852,180.82 ,165.73 ,237.72 ,222.69 
18.30383987,12.51887692,180.82 ,165.73 ,237.72 ,222.69 
19.67890163,13.74151259,180.82 ,165.73 ,237.72 ,222.69 
24.28493671,17.83696703,180.82 ,165.73 ,237.72 ,222.69 
24.09512757,17.6681983,180.82 ,165.73 ,237.72 ,222.69 
22.2603059,16.03676727,180.82 ,165.73 ,237.72 ,222.69 
20.62794731,14.58535622,180.82 ,165.73 ,237.72 ,222.69 
18.39575257,12.60060106,180.82 ,165.73 ,237.72 ,222.69 
17.77499054,12.04865073,180.82 ,165.73 ,237.72 ,222.69 
16.33082833,10.76457442,180.82 ,165.73 ,237.72 ,222.69 
14.71253295,9.325667663,180.82 ,165.73 ,237.72 ,222.69 
14.70883821,9.322382488,180.82 ,165.73 ,237.72 ,222.69 
13.96989055,8.66534744,180.82 ,165.73 ,237.72 ,222.69 
14.34675386,9.000435314,180.82 ,165.73 ,237.72 ,222.69 
14.70883821,9.322382488,180.82 ,165.73 ,237.72 ,222.69 
16.986455,11.34752464,180.82 ,165.73 ,237.72 ,222.69 
19.92668593,13.96182992,180.82 ,165.73 ,237.72 ,222.69 
20.17834621,14.18559356,180.82 ,165.73 ,237.72 ,222.69 
20.26520096,14.26282043,180.82 ,165.73 ,237.72 ,222.69 
20.26520096,14.26282043,180.82 ,165.73 ,237.72 ,222.69 
20.18927731,14.19531294,180.82 ,165.73 ,237.72 ,222.69 
19.67890163,13.74151259,180.82 ,165.73 ,237.72 ,222.69 
19.67890163,13.74151259,180.82 ,165.73 ,237.72 ,222.69 
19.5734521,13.64775218,180.82 ,165.73 ,237.72 ,222.69 
19.15165402,13.27271057,180.82 ,165.73 ,237.72 ,222.69 
18.30383987,12.51887692,180.82 ,165.73 ,237.72 ,222.69 
19.99525019,14.0227938,180.82 ,165.73 ,237.72 ,222.69 
25.0568272,18.52329318,180.82 ,165.73 ,237.72 ,222.69 
23.81674083,17.42067083,180.82 ,165.73 ,237.72 ,222.69 
21.4673255,15.33168904,180.82 ,165.73 ,237.72 ,222.69 
20.62794731,14.58535622,180.82 ,165.73 ,237.72 ,222.69 
18.6641902,12.83928229,180.82 ,165.73 ,237.72 ,222.69 
17.53591328,11.83607527,180.82 ,165.73 ,237.72 ,222.69 
15.7396702,10.23894638,180.82 ,165.73 ,237.72 ,222.69 
15.54754381,10.06811727,180.82 ,165.73 ,237.72 ,222.69 
15.58079645,10.09768384,180.82 ,165.73 ,237.72 ,222.69 
15.16698576,9.729744218,180.82 ,165.73 ,237.72 ,222.69 
15.37019637,9.910428856,180.82 ,165.73 ,237.72 ,222.69 
15.72858599,10.22909085,180.82 ,165.73 ,237.72 ,222.69 
18.55159527,12.73916855,180.82 ,165.73 ,237.72 ,222.69 
19.5030578,13.58516111,180.82 ,165.73 ,237.72 ,222.69 
20.18060068,14.18759813,180.82 ,165.73 ,237.72 ,222.69 
20.35409871,14.34186383,180.82 ,165.73 ,237.72 ,222.69 
20.23989308,14.24031794,180.82 ,165.73 ,237.72 ,222.69 
19.78013317,13.83152257,180.82 ,165.73 ,237.72 ,222.69 
19.78013317,13.83152257,180.82 ,165.73 ,237.72 ,222.69 
19.56923412,13.64400177,180.82 ,165.73 ,237.72 ,222.69 
19.56923412,13.64400177,180.82 ,165.73 ,237.72 ,222.69 
19.31193729,13.41522638,180.82 ,165.73 ,237.72 ,222.69 
19.07994835,13.20895349,180.82 ,165.73 ,237.72 ,222.69 
19.56923412,13.64400177,180.82 ,165.73 ,237.72 ,222.69 
24.52536161,18.05074075,180.82 ,165.73 ,237.72 ,222.69 
23.25996736,16.9256159,180.82 ,165.73 ,237.72 ,222.69 
21.04552742,14.95664742,180.82 ,165.73 ,237.72 ,222.69 
19.67468364,13.73776217,180.82 ,165.73 ,237.72 ,222.69 
19.10459569,13.23086867,180.82 ,165.73 ,237.72 ,222.69 
19.09085147,13.218648,180.82 ,165.73 ,237.72 ,222.69 
17.72374467,12.00308548,180.82 ,165.73 ,237.72 ,222.69 
17.13997602,11.4840278,180.82 ,165.73 ,237.72 ,222.69 
16.89612329,11.26720623,180.82 ,165.73 ,237.72 ,222.69 
16.46753365,10.8861259,180.82 ,165.73 ,237.72 ,222.69 
16.48970208,10.90583695,180.82 ,165.73 ,237.72 ,222.69 
15.72858599,10.22909085,180.82 ,165.73 ,237.72 ,222.69 
17.75401885,12.03000376,180.82 ,165.73 ,237.72 ,222.69 
19.76569777,13.81868735,180.82 ,165.73 ,237.72 ,222.69 
20.41742348,14.39816903,180.82 ,165.73 ,237.72 ,222.69 
20.03743,14.06029796,180.82 ,165.73 ,237.72 ,222.69 
20.28629087,14.28157251,180.82 ,165.73 ,237.72 ,222.69 
20.03743,14.06029796,180.82 ,165.73 ,237.72 ,222.69 
19.14743604,13.26896015,180.82 ,165.73 ,237.72 ,222.69 
18.87326728,13.0251831,180.82 ,165.73 ,237.72 ,222.69 
18.72985594,12.89766895,180.82 ,165.73 ,237.72 ,222.69 
18.35445564,12.56388192,180.82 ,165.73 ,237.72 ,222.69 
18.35023766,12.5601315,180.82 ,165.73 ,237.72 ,222.69 
18.68345815,12.85641438,180.82 ,165.73 ,237.72 ,222.69 
20.50140789,14.47284374,180.82 ,165.73 ,237.72 ,222.69 
20.77135866,14.71287037,180.82 ,165.73 ,237.72 ,222.69 
20.31159875,14.30407501,180.82 ,165.73 ,237.72 ,222.69 
19.46800258,13.55399178,180.82 ,165.73 ,237.72 ,222.69 
18.8739071,13.02575199,180.82 ,165.73 ,237.72 ,222.69 
17.82112826,12.08967407,180.82 ,165.73 ,237.72 ,222.69 
16.91095692,11.28039554,180.82 ,165.73 ,237.72 ,222.69 
17.39121822,11.70741971,180.82 ,165.73 ,237.72 ,222.69 
16.81853379,11.19821755,180.82 ,165.73 ,237.72 ,222.69 
16.21629144,10.66273399,180.82 ,165.73 ,237.72 ,222.69 
17.58334462,11.87824883,180.82 ,165.73 ,237.72 ,222.69 
16.98849175,11.34933561,180.82 ,165.73 ,237.72 ,222.69 
16.683661,11.07829546,180.82 ,165.73 ,237.72 ,222.69 
18.09795457,12.33581408,180.82 ,165.73 ,237.72 ,222.69 
18.56352609,12.74977683,180.82 ,165.73 ,237.72 ,222.69 
18.8479594,13.0026806,180.82 ,165.73 ,237.72 ,222.69 
19.15165402,13.27271057,180.82 ,165.73 ,237.72 ,222.69 
19.08838431,13.21645433,180.82 ,165.73 ,237.72 ,222.69 
18.30805785,12.52262734,180.82 ,165.73 ,237.72 ,222.69 
18.09715881,12.33510653,180.82 ,165.73 ,237.72 ,222.69 
17.78502823,12.05757573,180.82 ,165.73 ,237.72 ,222.69 
17.63318092,11.92256075,180.82 ,165.73 ,237.72 ,222.69 
17.46867966,11.77629452,180.82 ,165.73 ,237.72 ,222.69 
17.60365505,11.89630784,180.82 ,165.73 ,237.72 ,222.69 
19.23179566,13.34396847,180.82 ,165.73 ,237.72 ,222.69 
17.64631597,11.93423978,180.82 ,165.73 ,237.72 ,222.69 
17.7176705,11.99768463,180.82 ,165.73 ,237.72 ,222.69 
18.40928939,12.61263733,180.82 ,165.73 ,237.72 ,222.69 
18.19861868,12.42531954,180.82 ,165.73 ,237.72 ,222.69 
17.90920936,12.16799134,180.82 ,165.73 ,237.72 ,222.69 
16.94451162,11.31023069,180.82 ,165.73 ,237.72 ,222.69 
17.30993398,11.63514586,180.82 ,165.73 ,237.72 ,222.69 
17.0032707,11.36247631,180.82 ,165.73 ,237.72 ,222.69 
16.10914403,10.5674639,180.82 ,165.73 ,237.72 ,222.69 
15.70641756,10.2093798,180.82 ,165.73 ,237.72 ,222.69 
16.18673354,10.63645258,180.82 ,165.73 ,237.72 ,222.69 
16.18673354,10.63645258,180.82 ,165.73 ,237.72 ,222.69 
16.69704568,11.09019644,180.82 ,165.73 ,237.72 ,222.69 
17.22553226,11.5601001,180.82 ,165.73 ,237.72 ,222.69 
18.18603567,12.41413136,180.82 ,165.73 ,237.72 ,222.69 
18.00567913,12.25376741,180.82 ,165.73 ,237.72 ,222.69 
18.07278854,12.31343771,180.82 ,165.73 ,237.72 ,222.69 
18.18603567,12.41413136,180.82 ,165.73 ,237.72 ,222.69 
18.0350395,12.27987317,180.82 ,165.73 ,237.72 ,222.69 
17.92598671,12.18290892,180.82 ,165.73 ,237.72 ,222.69 
17.60721702,11.89947497,180.82 ,165.73 ,237.72 ,222.69 
17.60721702,11.89947497,180.82 ,165.73 ,237.72 ,222.69 
17.83371127,12.10086225,180.82 ,165.73 ,237.72 ,222.69 
19.9224916,13.95810052,180.82 ,165.73 ,237.72 ,222.69 
19.9224916,13.95810052,180.82 ,165.73 ,237.72 ,222.69 
19.2933409,13.3986914,180.82 ,165.73 ,237.72 ,222.69 
18.87810144,13.02948139,180.82 ,165.73 ,237.72 ,222.69 
19.083624,13.2122217,180.82 ,165.73 ,237.72 ,222.69 
18.34658276,12.55688175,180.82 ,165.73 ,237.72 ,222.69 
17.47275468,11.77991782,180.82 ,165.73 ,237.72 ,222.69 
17.8900079,12.15091837,180.82 ,165.73 ,237.72 ,222.69 
15.52168064,10.04512104,180.82 ,165.73 ,237.72 ,222.69 
15.30369108,9.851295702,180.82 ,165.73 ,237.72 ,222.69 
15.30369108,9.851295702,180.82 ,165.73 ,237.72 ,222.69 
15.30369108,9.851295702,180.82 ,165.73 ,237.72 ,222.69 
15.37019637,9.910428856,180.82 ,165.73 ,237.72 ,222.69 
17.79100177,12.06288711,180.82 ,165.73 ,237.72 ,222.69 
17.63031567,11.92001312,180.82 ,165.73 ,237.72 ,222.69 
18.14409229,12.37683741,180.82 ,165.73 ,237.72 ,222.69 
19.05669265,13.1882757,180.82 ,165.73 ,237.72 ,222.69 
18.95693471,13.09957597,180.82 ,165.73 ,237.72 ,222.69 
18.39804153,12.60263629,180.82 ,165.73 ,237.72 ,222.69 
18.14409229,12.37683741,180.82 ,165.73 ,237.72 ,222.69 
17.99729046,12.24630862,180.82 ,165.73 ,237.72 ,222.69 
17.66593775,11.95168648,180.82 ,165.73 ,237.72 ,222.69 
18.14409229,12.37683741,180.82 ,165.73 ,237.72 ,222.69 
18.14409229,12.37683741,180.82 ,165.73 ,237.72 ,222.69 
20.5516423,14.51750964,180.82 ,165.73 ,237.72 ,222.69 
20.5516423,14.51750964,180.82 ,165.73 ,237.72 ,222.69 
20.58939134,14.55107419,180.82 ,165.73 ,237.72 ,222.69 
20.17834621,14.18559356,180.82 ,165.73 ,237.72 ,222.69 
19.70353837,13.76341834,180.82 ,165.73 ,237.72 ,222.69 
19.58745775,13.6602053,180.82 ,165.73 ,237.72 ,222.69 
18.75088192,12.9163642,180.82 ,165.73 ,237.72 ,222.69 
18.2853449,12.50243212,180.82 ,165.73 ,237.72 ,222.69 
17.34688137,11.66799761,180.82 ,165.73 ,237.72 ,222.69 
16.28279673,10.72186714,180.82 ,165.73 ,237.72 ,222.69 
16.99218649,11.35262079,180.82 ,165.73 ,237.72 ,222.69 
18.51811341,12.70939816,180.82 ,165.73 ,237.72 ,222.69 
19.51569275,13.59639548,180.82 ,165.73 ,237.72 ,222.69 
20.09445945,14.11100568,180.82 ,165.73 ,237.72 ,222.69 
21.52472871,15.38272908,180.82 ,165.73 ,237.72 ,222.69 
21.68244253,15.52296026,180.82 ,165.73 ,237.72 ,222.69 
21.81741791,15.64297358,180.82 ,165.73 ,237.72 ,222.69 
22.23905504,16.01787208,180.82 ,165.73 ,237.72 ,222.69 
20.25417877,14.25302006,180.82 ,165.73 ,237.72 ,222.69 
21.30774276,15.1897961,180.82 ,165.73 ,237.72 ,222.69 
19.85757411,13.90037916,180.82 ,165.73 ,237.72 ,222.69 
19.23548304,13.34724711,180.82 ,165.73 ,237.72 ,222.69 
18.64480952,12.82204997,180.82 ,165.73 ,237.72 ,222.69 
19.90903288,13.94613371,180.82 ,165.73 ,237.72 ,222.69 
23.74503516,17.35691376,180.82 ,165.73 ,237.72 ,222.69 
22.71584783,16.44181222,180.82 ,165.73 ,237.72 ,222.69 
21.80054599,15.62797191,180.82 ,165.73 ,237.72 ,222.69 
21.53206302,15.38925038,180.82 ,165.73 ,237.72 ,222.69 
20.30659597,14.29962679,180.82 ,165.73 ,237.72 ,222.69 
19.06637109,13.19688128,180.82 ,165.73 ,237.72 ,222.69 
18.01932374,12.2658995,180.82 ,165.73 ,237.72 ,222.69 
16.48970208,10.90583695,180.82 ,165.73 ,237.72 ,222.69 
15.37019637,9.910428856,180.82 ,165.73 ,237.72 ,222.69 
15.37019637,9.910428856,180.82 ,165.73 ,237.72 ,222.69 
15.62513331,10.13710595,180.82 ,165.73 ,237.72 ,222.69 
17.39121822,11.70741971,180.82 ,165.73 ,237.72 ,222.69 
17.30103035,11.6272292,180.82 ,165.73 ,237.72 ,222.69 
19.37498573,13.47128588,180.82 ,165.73 ,237.72 ,222.69 
20.3419254,14.33103994,180.82 ,165.73 ,237.72 ,222.69 
20.03743,14.06029796,180.82 ,165.73 ,237.72 ,222.69 
19.78013317,13.83152257,180.82 ,165.73 ,237.72 ,222.69 
19.36255306,13.46023138,180.82 ,165.73 ,237.72 ,222.69 
18.40928939,12.61263733,180.82 ,165.73 ,237.72 ,222.69 
18.09715881,12.33510653,180.82 ,165.73 ,237.72 ,222.69 
18.12246669,12.35760903,180.82 ,165.73 ,237.72 ,222.69 
18.09715881,12.33510653,180.82 ,165.73 ,237.72 ,222.69 
18.09715881,12.33510653,180.82 ,165.73 ,237.72 ,222.69 
18.09715881,12.33510653,180.82 ,165.73 ,237.72 ,222.69 
22.11267657,15.90550271,180.82 ,165.73 ,237.72 ,222.69 
21.48419743,15.3466907,180.82 ,165.73 ,237.72 ,222.69 
19.99103221,14.01904338,180.82 ,165.73 ,237.72 ,222.69 
20.62372933,14.58160581,180.82 ,165.73 ,237.72 ,222.69 
18.10634324,12.34327287,180.82 ,165.73 ,237.72 ,222.69 
18.0350395,12.27987317,180.82 ,165.73 ,237.72 ,222.69 
18.79268243,12.95353111,180.82 ,165.73 ,237.72 ,222.69 
16.14978615,10.60360083,180.82 ,165.73 ,237.72 ,222.69 
15.30369108,9.851295702,180.82 ,165.73 ,237.72 ,222.69 
15.30369108,9.851295702,180.82 ,165.73 ,237.72 ,222.69 
15.36650163,9.907143681,180.82 ,165.73 ,237.72 ,222.69 
16.20151249,10.64959329,180.82 ,165.73 ,237.72 ,222.69 
17.01162103,11.369901,180.82 ,165.73 ,237.72 ,222.69 
19.96862931,13.99912386,180.82 ,165.73 ,237.72 ,222.69 
20.35031407,14.33849872,180.82 ,165.73 ,237.72 ,222.69 
20.45922808,14.43533958,180.82 ,165.73 ,237.72 ,222.69 
20.46766404,14.44284041,180.82 ,165.73 ,237.72 ,222.69 
20.41283029,14.394085,180.82 ,165.73 ,237.72 ,222.69 
19.4637846,13.55024136,180.82 ,165.73 ,237.72 ,222.69 
18.90279315,13.05143601,180.82 ,165.73 ,237.72 ,222.69 
18.60753449,12.78890688,180.82 ,165.73 ,237.72 ,222.69 
18.51052093,12.70264731,180.82 ,165.73 ,237.72 ,222.69 
18.31227583,12.52637775,180.82 ,165.73 ,237.72 ,222.69 
18.89857517,13.0476856,180.82 ,165.73 ,237.72 ,222.69 
22.5682185,16.31054765,180.82 ,165.73 ,237.72 ,222.69 
22.18438225,15.96925978,180.82 ,165.73 ,237.72 ,222.69 
21.96082926,15.77048773,180.82 ,165.73 ,237.72 ,222.69 
21.78789205,15.61672066,180.82 ,165.73 ,237.72 ,222.69 
19.50725214,13.5888905,180.82 ,165.73 ,237.72 ,222.69 
18.47544499,12.67145955,180.82 ,165.73 ,237.72 ,222.69 
19.19794526,13.31387041,180.82 ,165.73 ,237.72 ,222.69 
12.8651638,7.683080042,180.82 ,165.73 ,237.72 ,222.69 
12.49568997,7.354562518,180.82 ,165.73 ,237.72 ,222.69 
11.35032109,6.336158194,180.82 ,165.73 ,237.72 ,222.69 
12.84669011,7.666654166,180.82 ,165.73 ,237.72 ,222.69 
13.10901653,7.899901608,180.82 ,165.73 ,237.72 ,222.69 
15.23349105,9.788877372,180.82 ,165.73 ,237.72 ,222.69 
17.13325683,11.47805343,180.82 ,165.73 ,237.72 ,222.69 
17.41008314,11.72419344,180.82 ,165.73 ,237.72 ,222.69 
17.49820553,11.80254744,180.82 ,165.73 ,237.72 ,222.69 
17.71332255,11.99381866,180.82 ,165.73 ,237.72 ,222.69 
