Climate zone 5 with externalities,"""Created April 18, 2006""",Nominal nonres $0.145972/kBtu,Nominal res $0.164171/kBtu,,
Electric,,Natural Gas,,Propane,
Commercial,Residential,Commercial,Residential,Commercial,Residential
kBtu/kWh,kBtu/kWh,kBtu/therm,kBtu/therm,kBtu/therm,kBtu/therm
11.62293899,8.683706231,181.08 ,165.73 ,237.72 ,222.69 
11.23514508,8.338899414,181.08 ,165.73 ,237.72 ,222.69 
10.34720575,7.549388479,181.08 ,165.73 ,237.72 ,222.69 
10.04276941,7.278699015,181.08 ,165.73 ,237.72 ,222.69 
10.12612698,7.352816368,181.08 ,165.73 ,237.72 ,222.69 
9.056975544,6.402180752,181.08 ,165.73 ,237.72 ,222.69 
11.24239356,8.345344401,181.08 ,165.73 ,237.72 ,222.69 
11.32937538,8.422684248,181.08 ,165.73 ,237.72 ,222.69 
12.74645406,9.682679251,181.08 ,165.73 ,237.72 ,222.69 
13.29009038,10.16605329,181.08 ,165.73 ,237.72 ,222.69 
12.74645406,9.682679251,181.08 ,165.73 ,237.72 ,222.69 
13.43143583,10.29173054,181.08 ,165.73 ,237.72 ,222.69 
12.86242981,9.785799046,181.08 ,165.73 ,237.72 ,222.69 
12.74645406,9.682679251,181.08 ,165.73 ,237.72 ,222.69 
11.44897537,8.529026537,181.08 ,165.73 ,237.72 ,222.69 
10.80386026,7.955422674,181.08 ,165.73 ,237.72 ,222.69 
10.90896329,8.048874989,181.08 ,165.73 ,237.72 ,222.69 
13.43143583,10.29173054,181.08 ,165.73 ,237.72 ,222.69 
13.43143583,10.29173054,181.08 ,165.73 ,237.72 ,222.69 
12.8443086,9.769686578,181.08 ,165.73 ,237.72 ,222.69 
12.67034497,9.615006885,181.08 ,165.73 ,237.72 ,222.69 
11.93099957,8.957618188,181.08 ,165.73 ,237.72 ,222.69 
12.01798139,9.034958034,181.08 ,165.73 ,237.72 ,222.69 
10.57553301,7.752405576,181.08 ,165.73 ,237.72 ,222.69 
13.16686615,10.05648851,181.08 ,165.73 ,237.72 ,222.69 
13.19948433,10.08549095,181.08 ,165.73 ,237.72 ,222.69 
12.79356921,9.724571668,181.08 ,165.73 ,237.72 ,222.69 
12.99290253,9.901808816,181.08 ,165.73 ,237.72 ,222.69 
13.34445402,10.2143907,181.08 ,165.73 ,237.72 ,222.69 
16.30352191,12.84544485,181.08 ,165.73 ,237.72 ,222.69 
16.97088001,13.43882607,181.08 ,165.73 ,237.72 ,222.69 
17.70783988,14.09409367,181.08 ,165.73 ,237.72 ,222.69 
18.09147723,14.43520469,181.08 ,165.73 ,237.72 ,222.69 
17.91535271,14.27860363,181.08 ,165.73 ,237.72 ,222.69 
17.45826763,13.8721866,181.08 ,165.73 ,237.72 ,222.69 
17.45826763,13.8721866,181.08 ,165.73 ,237.72 ,222.69 
17.24859558,13.68575677,181.08 ,165.73 ,237.72 ,222.69 
17.24859558,13.68575677,181.08 ,165.73 ,237.72 ,222.69 
16.99279567,13.45831237,181.08 ,165.73 ,237.72 ,222.69 
16.76215642,13.25323956,181.08 ,165.73 ,237.72 ,222.69 
17.24859558,13.68575677,181.08 ,165.73 ,237.72 ,222.69 
22.17588882,18.06685778,181.08 ,165.73 ,237.72 ,222.69 
20.9178565,16.9482788,181.08 ,165.73 ,237.72 ,222.69 
18.71629995,14.99076558,181.08 ,165.73 ,237.72 ,222.69 
17.3534316,13.77897168,181.08 ,165.73 ,237.72 ,222.69 
16.58192897,13.09299039,181.08 ,165.73 ,237.72 ,222.69 
16.68019029,13.18035941,181.08 ,165.73 ,237.72 ,222.69 
15.39869896,12.04092185,181.08 ,165.73 ,237.72 ,222.69 
14.1164176,10.90078184,181.08 ,165.73 ,237.72 ,222.69 
12.99290253,9.901808816,181.08 ,165.73 ,237.72 ,222.69 
12.78269648,9.714904187,181.08 ,165.73 ,237.72 ,222.69 
12.78269648,9.714904187,181.08 ,165.73 ,237.72 ,222.69 
13.86634489,10.67842978,181.08 ,165.73 ,237.72 ,222.69 
16.74569783,13.23860542,181.08 ,165.73 ,237.72 ,222.69 
17.63823812,14.03220729,181.08 ,165.73 ,237.72 ,222.69 
17.75287632,14.13413781,181.08 ,165.73 ,237.72 ,222.69 
18.06212314,14.40910451,181.08 ,165.73 ,237.72 ,222.69 
17.96148056,14.31961819,181.08 ,165.73 ,237.72 ,222.69 
17.94890024,14.3084324,181.08 ,165.73 ,237.72 ,222.69 
17.93212647,14.29351801,181.08 ,165.73 ,237.72 ,222.69 
17.71406754,14.09963099,181.08 ,165.73 ,237.72 ,222.69 
17.71406754,14.09963099,181.08 ,165.73 ,237.72 ,222.69 
17.06408417,13.52169852,181.08 ,165.73 ,237.72 ,222.69 
17.0766645,13.53288431,181.08 ,165.73 ,237.72 ,222.69 
17.64697248,14.03997344,181.08 ,165.73 ,237.72 ,222.69 
21.44203664,17.41435338,181.08 ,165.73 ,237.72 ,222.69 
20.18400432,16.29577439,181.08 ,165.73 ,237.72 ,222.69 
17.66793968,14.05861643,181.08 ,165.73 ,237.72 ,222.69 
17.64697248,14.03997344,181.08 ,165.73 ,237.72 ,222.69 
16.76616894,13.25680729,181.08 ,165.73 ,237.72 ,222.69 
16.15203572,12.71075096,181.08 ,165.73 ,237.72 ,222.69 
14.51870847,11.25847863,181.08 ,165.73 ,237.72 ,222.69 
14.1599085,10.93945176,181.08 ,165.73 ,237.72 ,222.69 
13.78298732,10.60431242,181.08 ,165.73 ,237.72 ,222.69 
12.99290253,9.901808816,181.08 ,165.73 ,237.72 ,222.69 
13.29371463,10.16927579,181.08 ,165.73 ,237.72 ,222.69 
14.66992754,11.392935,181.08 ,165.73 ,237.72 ,222.69 
16.9872569,13.45338757,181.08 ,165.73 ,237.72 ,222.69 
18.36291532,14.67655377,181.08 ,165.73 ,237.72 ,222.69 
17.17559109,13.62084485,181.08 ,165.73 ,237.72 ,222.69 
17.85245109,14.22267468,181.08 ,165.73 ,237.72 ,222.69 
17.99922153,14.35317556,181.08 ,165.73 ,237.72 ,222.69 
17.94890024,14.3084324,181.08 ,165.73 ,237.72 ,222.69 
17.92793303,14.28978942,181.08 ,165.73 ,237.72 ,222.69 
16.9340875,13.40611202,181.08 ,165.73 ,237.72 ,222.69 
16.9340875,13.40611202,181.08 ,165.73 ,237.72 ,222.69 
16.72441545,13.21968219,181.08 ,165.73 ,237.72 ,222.69 
16.30507134,12.84682253,181.08 ,165.73 ,237.72 ,222.69 
16.61957942,13.12646727,181.08 ,165.73 ,237.72 ,222.69 
18.71629995,14.99076558,181.08 ,165.73 ,237.72 ,222.69 
18.23405423,14.56197697,181.08 ,165.73 ,237.72 ,222.69 
17.45826763,13.8721866,181.08 ,165.73 ,237.72 ,222.69 
17.45826763,13.8721866,181.08 ,165.73 ,237.72 ,222.69 
16.56145786,13.07478851,181.08 ,165.73 ,237.72 ,222.69 
16.76616894,13.25680729,181.08 ,165.73 ,237.72 ,222.69 
15.42735851,12.06640448,181.08 ,165.73 ,237.72 ,222.69 
12.05422381,9.067182971,181.08 ,165.73 ,237.72 ,222.69 
12.52899953,9.489329634,181.08 ,165.73 ,237.72 ,222.69 
12.05422381,9.067182971,181.08 ,165.73 ,237.72 ,222.69 
12.01798139,9.034958034,181.08 ,165.73 ,237.72 ,222.69 
11.15541175,8.268004555,181.08 ,165.73 ,237.72 ,222.69 
10.16961789,7.391486292,181.08 ,165.73 ,237.72 ,222.69 
9.013484638,6.363510829,181.08 ,165.73 ,237.72 ,222.69 
10.80748451,7.958645168,181.08 ,165.73 ,237.72 ,222.69 
13.06901161,9.969481182,181.08 ,165.73 ,237.72 ,222.69 
13.07263585,9.972703676,181.08 ,165.73 ,237.72 ,222.69 
13.43506007,10.29495304,181.08 ,165.73 ,237.72 ,222.69 
13.43868431,10.29817553,181.08 ,165.73 ,237.72 ,222.69 
13.79748429,10.6172024,181.08 ,165.73 ,237.72 ,222.69 
13.07263585,9.972703676,181.08 ,165.73 ,237.72 ,222.69 
13.06901161,9.969481182,181.08 ,165.73 ,237.72 ,222.69 
12.7065874,9.647231821,181.08 ,165.73 ,237.72 ,222.69 
13.06901161,9.969481182,181.08 ,165.73 ,237.72 ,222.69 
