Climate zone 1 with externalities,"""Created April 18, 2006""",Nominal nonres $0.145972/kBtu,Nominal res $0.164171/kBtu,,
Electric,,Natural Gas,,Propane,
Commercial,Residential,Commercial,Residential,Commercial,Residential
kBtu/kWh,kBtu/kWh,kBtu/therm,kBtu/therm,kBtu/therm,kBtu/therm
11.27357208,8.463641428,181.08 ,165.73 ,237.72 ,222.69 
10.88577817,8.118834611,181.08 ,165.73 ,237.72 ,222.69 
9.997838844,7.329323676,181.08 ,165.73 ,237.72 ,222.69 
9.693402503,7.058634213,181.08 ,165.73 ,237.72 ,222.69 
9.776760072,7.132751566,181.08 ,165.73 ,237.72 ,222.69 
8.707608636,6.18211595,181.08 ,165.73 ,237.72 ,222.69 
10.89302666,8.125279599,181.08 ,165.73 ,237.72 ,222.69 
10.98000847,8.202619445,181.08 ,165.73 ,237.72 ,222.69 
12.39708715,9.462614448,181.08 ,165.73 ,237.72 ,222.69 
12.94072348,9.94598849,181.08 ,165.73 ,237.72 ,222.69 
12.39708715,9.462614448,181.08 ,165.73 ,237.72 ,222.69 
13.08206892,10.07166574,181.08 ,165.73 ,237.72 ,222.69 
12.5130629,9.565734244,181.08 ,165.73 ,237.72 ,222.69 
12.39708715,9.462614448,181.08 ,165.73 ,237.72 ,222.69 
11.09960846,8.308961734,181.08 ,165.73 ,237.72 ,222.69 
10.45449336,7.735357871,181.08 ,165.73 ,237.72 ,222.69 
10.55959638,7.828810186,181.08 ,165.73 ,237.72 ,222.69 
13.08206892,10.07166574,181.08 ,165.73 ,237.72 ,222.69 
13.08206892,10.07166574,181.08 ,165.73 ,237.72 ,222.69 
12.49494169,9.549621776,181.08 ,165.73 ,237.72 ,222.69 
12.32097807,9.394942082,181.08 ,165.73 ,237.72 ,222.69 
11.58163267,8.737553385,181.08 ,165.73 ,237.72 ,222.69 
11.66861448,8.814893232,181.08 ,165.73 ,237.72 ,222.69 
10.2261661,7.532340774,181.08 ,165.73 ,237.72 ,222.69 
12.81749924,9.836423707,181.08 ,165.73 ,237.72 ,222.69 
12.85011742,9.86542615,181.08 ,165.73 ,237.72 ,222.69 
12.4442023,9.504506865,181.08 ,165.73 ,237.72 ,222.69 
12.64353562,9.681744014,181.08 ,165.73 ,237.72 ,222.69 
12.99508711,9.994325894,181.08 ,165.73 ,237.72 ,222.69 
15.954155,12.62538005,181.08 ,165.73 ,237.72 ,222.69 
16.62151311,13.21876127,181.08 ,165.73 ,237.72 ,222.69 
17.35847297,13.87402887,181.08 ,165.73 ,237.72 ,222.69 
17.74211032,14.21513988,181.08 ,165.73 ,237.72 ,222.69 
17.5659858,14.05853882,181.08 ,165.73 ,237.72 ,222.69 
17.10890072,13.65212179,181.08 ,165.73 ,237.72 ,222.69 
17.10890072,13.65212179,181.08 ,165.73 ,237.72 ,222.69 
16.89922867,13.46569196,181.08 ,165.73 ,237.72 ,222.69 
16.89922867,13.46569196,181.08 ,165.73 ,237.72 ,222.69 
16.64342877,13.23824757,181.08 ,165.73 ,237.72 ,222.69 
16.41278951,13.03317476,181.08 ,165.73 ,237.72 ,222.69 
16.89922867,13.46569196,181.08 ,165.73 ,237.72 ,222.69 
21.82652191,17.84679298,181.08 ,165.73 ,237.72 ,222.69 
20.5684896,16.728214,181.08 ,165.73 ,237.72 ,222.69 
18.36693304,14.77070078,181.08 ,165.73 ,237.72 ,222.69 
17.0040647,13.55890688,181.08 ,165.73 ,237.72 ,222.69 
16.23256206,12.87292559,181.08 ,165.73 ,237.72 ,222.69 
16.33082338,12.9602946,181.08 ,165.73 ,237.72 ,222.69 
15.04933205,11.82085705,181.08 ,165.73 ,237.72 ,222.69 
13.76705069,10.68071703,181.08 ,165.73 ,237.72 ,222.69 
12.64353562,9.681744014,181.08 ,165.73 ,237.72 ,222.69 
12.43332957,9.494839384,181.08 ,165.73 ,237.72 ,222.69 
12.43332957,9.494839384,181.08 ,165.73 ,237.72 ,222.69 
13.51697798,10.45836497,181.08 ,165.73 ,237.72 ,222.69 
16.39633092,13.01854061,181.08 ,165.73 ,237.72 ,222.69 
17.28887121,13.81214249,181.08 ,165.73 ,237.72 ,222.69 
17.40350941,13.914073,181.08 ,165.73 ,237.72 ,222.69 
17.71275624,14.18903971,181.08 ,165.73 ,237.72 ,222.69 
17.61211365,14.09955339,181.08 ,165.73 ,237.72 ,222.69 
17.59953333,14.0883676,181.08 ,165.73 ,237.72 ,222.69 
17.58275956,14.07345321,181.08 ,165.73 ,237.72 ,222.69 
17.36470063,13.87956619,181.08 ,165.73 ,237.72 ,222.69 
17.36470063,13.87956619,181.08 ,165.73 ,237.72 ,222.69 
16.71471726,13.30163371,181.08 ,165.73 ,237.72 ,222.69 
16.72729759,13.3128195,181.08 ,165.73 ,237.72 ,222.69 
17.29760557,13.81990864,181.08 ,165.73 ,237.72 ,222.69 
21.09266973,17.19428857,181.08 ,165.73 ,237.72 ,222.69 
19.83463741,16.07570959,181.08 ,165.73 ,237.72 ,222.69 
17.31857278,13.83855162,181.08 ,165.73 ,237.72 ,222.69 
17.29760557,13.81990864,181.08 ,165.73 ,237.72 ,222.69 
16.41680203,13.03674249,181.08 ,165.73 ,237.72 ,222.69 
15.80266881,12.49068616,181.08 ,165.73 ,237.72 ,222.69 
14.16934157,11.03841382,181.08 ,165.73 ,237.72 ,222.69 
13.81054159,10.71938696,181.08 ,165.73 ,237.72 ,222.69 
13.43362041,10.38424762,181.08 ,165.73 ,237.72 ,222.69 
12.64353562,9.681744014,181.08 ,165.73 ,237.72 ,222.69 
12.94434772,9.949210984,181.08 ,165.73 ,237.72 ,222.69 
14.32056063,11.1728702,181.08 ,165.73 ,237.72 ,222.69 
16.63788999,13.23332277,181.08 ,165.73 ,237.72 ,222.69 
18.01354841,14.45648896,181.08 ,165.73 ,237.72 ,222.69 
16.82622418,13.40078005,181.08 ,165.73 ,237.72 ,222.69 
17.50308418,14.00260988,181.08 ,165.73 ,237.72 ,222.69 
17.64985462,14.13311076,181.08 ,165.73 ,237.72 ,222.69 
17.59953333,14.0883676,181.08 ,165.73 ,237.72 ,222.69 
17.57856612,14.06972461,181.08 ,165.73 ,237.72 ,222.69 
16.58472059,13.18604722,181.08 ,165.73 ,237.72 ,222.69 
16.58472059,13.18604722,181.08 ,165.73 ,237.72 ,222.69 
16.37504854,12.99961739,181.08 ,165.73 ,237.72 ,222.69 
15.95570443,12.62675773,181.08 ,165.73 ,237.72 ,222.69 
16.27021251,12.90640247,181.08 ,165.73 ,237.72 ,222.69 
18.36693304,14.77070078,181.08 ,165.73 ,237.72 ,222.69 
17.88468732,14.34191217,181.08 ,165.73 ,237.72 ,222.69 
17.10890072,13.65212179,181.08 ,165.73 ,237.72 ,222.69 
17.10890072,13.65212179,181.08 ,165.73 ,237.72 ,222.69 
16.21209096,12.85472371,181.08 ,165.73 ,237.72 ,222.69 
16.41680203,13.03674249,181.08 ,165.73 ,237.72 ,222.69 
15.0779916,11.84633968,181.08 ,165.73 ,237.72 ,222.69 
11.7048569,8.847118168,181.08 ,165.73 ,237.72 ,222.69 
12.17963262,9.269264831,181.08 ,165.73 ,237.72 ,222.69 
11.7048569,8.847118168,181.08 ,165.73 ,237.72 ,222.69 
11.66861448,8.814893232,181.08 ,165.73 ,237.72 ,222.69 
10.80604484,8.047939752,181.08 ,165.73 ,237.72 ,222.69 
9.820250978,7.171421489,181.08 ,165.73 ,237.72 ,222.69 
8.66411773,6.143446026,181.08 ,165.73 ,237.72 ,222.69 
10.4581176,7.738580365,181.08 ,165.73 ,237.72 ,222.69 
12.7196447,9.74941638,181.08 ,165.73 ,237.72 ,222.69 
12.72326895,9.752638873,181.08 ,165.73 ,237.72 ,222.69 
13.08569316,10.07488823,181.08 ,165.73 ,237.72 ,222.69 
13.0893174,10.07811073,181.08 ,165.73 ,237.72 ,222.69 
13.44811738,10.3971376,181.08 ,165.73 ,237.72 ,222.69 
12.72326895,9.752638873,181.08 ,165.73 ,237.72 ,222.69 
12.7196447,9.74941638,181.08 ,165.73 ,237.72 ,222.69 
12.35722049,9.427167018,181.08 ,165.73 ,237.72 ,222.69 
12.7196447,9.74941638,181.08 ,165.73 ,237.72 ,222.69 
