Climate zone 4 with externalities,"""Created April 18, 2006""",Nominal nonres $0.145972/kBtu,Nominal res $0.164171/kBtu,,
Electric,,Natural Gas,,Propane,
Commercial,Residential,Commercial,Residential,Commercial,Residential
kBtu/kWh,kBtu/kWh,kBtu/therm,kBtu/therm,kBtu/therm,kBtu/therm
11.54191971,8.680294554,181.08 ,165.73 ,237.72 ,222.69 
11.15412579,8.335487737,181.08 ,165.73 ,237.72 ,222.69 
10.26618647,7.545976802,181.08 ,165.73 ,237.72 ,222.69 
9.961750124,7.275287338,181.08 ,165.73 ,237.72 ,222.69 
10.04510769,7.349404691,181.08 ,165.73 ,237.72 ,222.69 
8.975956258,6.398769075,181.08 ,165.73 ,237.72 ,222.69 
11.16137428,8.341932724,181.08 ,165.73 ,237.72 ,222.69 
11.24835609,8.419272571,181.08 ,165.73 ,237.72 ,222.69 
12.66543477,9.679267574,181.08 ,165.73 ,237.72 ,222.69 
13.2090711,10.16264162,181.08 ,165.73 ,237.72 ,222.69 
12.66543477,9.679267574,181.08 ,165.73 ,237.72 ,222.69 
13.35041654,10.28831887,181.08 ,165.73 ,237.72 ,222.69 
12.78141052,9.782387369,181.08 ,165.73 ,237.72 ,222.69 
12.66543477,9.679267574,181.08 ,165.73 ,237.72 ,222.69 
11.36795608,8.52561486,181.08 ,165.73 ,237.72 ,222.69 
10.72284098,7.952010997,181.08 ,165.73 ,237.72 ,222.69 
10.827944,8.045463312,181.08 ,165.73 ,237.72 ,222.69 
13.35041654,10.28831887,181.08 ,165.73 ,237.72 ,222.69 
13.35041654,10.28831887,181.08 ,165.73 ,237.72 ,222.69 
12.76328931,9.766274901,181.08 ,165.73 ,237.72 ,222.69 
12.58932569,9.611595208,181.08 ,165.73 ,237.72 ,222.69 
11.84998029,8.954206511,181.08 ,165.73 ,237.72 ,222.69 
11.9369621,9.031546357,181.08 ,165.73 ,237.72 ,222.69 
10.49451372,7.748993899,181.08 ,165.73 ,237.72 ,222.69 
13.08584686,10.05307683,181.08 ,165.73 ,237.72 ,222.69 
13.11846504,10.08207928,181.08 ,165.73 ,237.72 ,222.69 
12.71254992,9.721159991,181.08 ,165.73 ,237.72 ,222.69 
12.91188324,9.898397139,181.08 ,165.73 ,237.72 ,222.69 
13.26343473,10.21097902,181.08 ,165.73 ,237.72 ,222.69 
16.22250262,12.84203318,181.08 ,165.73 ,237.72 ,222.69 
16.88986073,13.43541439,181.08 ,165.73 ,237.72 ,222.69 
17.6268206,14.090682,181.08 ,165.73 ,237.72 ,222.69 
18.01045795,14.43179301,181.08 ,165.73 ,237.72 ,222.69 
17.83433342,14.27519195,181.08 ,165.73 ,237.72 ,222.69 
17.37724835,13.86877492,181.08 ,165.73 ,237.72 ,222.69 
17.37724835,13.86877492,181.08 ,165.73 ,237.72 ,222.69 
17.16757629,13.68234509,181.08 ,165.73 ,237.72 ,222.69 
17.16757629,13.68234509,181.08 ,165.73 ,237.72 ,222.69 
16.91177639,13.4549007,181.08 ,165.73 ,237.72 ,222.69 
16.68113713,13.24982788,181.08 ,165.73 ,237.72 ,222.69 
17.16757629,13.68234509,181.08 ,165.73 ,237.72 ,222.69 
22.09486954,18.06344611,181.08 ,165.73 ,237.72 ,222.69 
20.83683722,16.94486712,181.08 ,165.73 ,237.72 ,222.69 
18.63528066,14.9873539,181.08 ,165.73 ,237.72 ,222.69 
17.27241232,13.77556,181.08 ,165.73 ,237.72 ,222.69 
16.50090969,13.08957872,181.08 ,165.73 ,237.72 ,222.69 
16.599171,13.17694773,181.08 ,165.73 ,237.72 ,222.69 
15.31767968,12.03751018,181.08 ,165.73 ,237.72 ,222.69 
14.03539831,10.89737016,181.08 ,165.73 ,237.72 ,222.69 
12.91188324,9.898397139,181.08 ,165.73 ,237.72 ,222.69 
12.7016772,9.71149251,181.08 ,165.73 ,237.72 ,222.69 
12.7016772,9.71149251,181.08 ,165.73 ,237.72 ,222.69 
13.7853256,10.6750181,181.08 ,165.73 ,237.72 ,222.69 
16.66467855,13.23519374,181.08 ,165.73 ,237.72 ,222.69 
17.55721883,14.02879561,181.08 ,165.73 ,237.72 ,222.69 
17.67185703,14.13072613,181.08 ,165.73 ,237.72 ,222.69 
17.98110386,14.40569283,181.08 ,165.73 ,237.72 ,222.69 
17.88046127,14.31620651,181.08 ,165.73 ,237.72 ,222.69 
17.86788095,14.30502072,181.08 ,165.73 ,237.72 ,222.69 
17.85110718,14.29010634,181.08 ,165.73 ,237.72 ,222.69 
17.63304825,14.09621931,181.08 ,165.73 ,237.72 ,222.69 
17.63304825,14.09621931,181.08 ,165.73 ,237.72 ,222.69 
16.98306489,13.51828684,181.08 ,165.73 ,237.72 ,222.69 
16.99564521,13.52947263,181.08 ,165.73 ,237.72 ,222.69 
17.56595319,14.03656177,181.08 ,165.73 ,237.72 ,222.69 
21.36101735,17.4109417,181.08 ,165.73 ,237.72 ,222.69 
20.10298503,16.29236272,181.08 ,165.73 ,237.72 ,222.69 
17.5869204,14.05520475,181.08 ,165.73 ,237.72 ,222.69 
17.56595319,14.03656177,181.08 ,165.73 ,237.72 ,222.69 
16.68514965,13.25339562,181.08 ,165.73 ,237.72 ,222.69 
16.07101643,12.70733928,181.08 ,165.73 ,237.72 ,222.69 
14.43768919,11.25506695,181.08 ,165.73 ,237.72 ,222.69 
14.07888922,10.93604008,181.08 ,165.73 ,237.72 ,222.69 
13.70196803,10.60090075,181.08 ,165.73 ,237.72 ,222.69 
12.91188324,9.898397139,181.08 ,165.73 ,237.72 ,222.69 
13.21269534,10.16586411,181.08 ,165.73 ,237.72 ,222.69 
14.58890825,11.38952332,181.08 ,165.73 ,237.72 ,222.69 
16.90623761,13.4499759,181.08 ,165.73 ,237.72 ,222.69 
18.28189604,14.67314209,181.08 ,165.73 ,237.72 ,222.69 
17.0945718,13.61743317,181.08 ,165.73 ,237.72 ,222.69 
17.7714318,14.219263,181.08 ,165.73 ,237.72 ,222.69 
17.91820224,14.34976388,181.08 ,165.73 ,237.72 ,222.69 
17.86788095,14.30502072,181.08 ,165.73 ,237.72 ,222.69 
17.84691374,14.28637774,181.08 ,165.73 ,237.72 ,222.69 
16.85306821,13.40270034,181.08 ,165.73 ,237.72 ,222.69 
16.85306821,13.40270034,181.08 ,165.73 ,237.72 ,222.69 
16.64339616,13.21627051,181.08 ,165.73 ,237.72 ,222.69 
16.22405205,12.84341085,181.08 ,165.73 ,237.72 ,222.69 
16.53856013,13.1230556,181.08 ,165.73 ,237.72 ,222.69 
18.63528066,14.9873539,181.08 ,165.73 ,237.72 ,222.69 
18.15303494,14.55856529,181.08 ,165.73 ,237.72 ,222.69 
17.37724835,13.86877492,181.08 ,165.73 ,237.72 ,222.69 
17.37724835,13.86877492,181.08 ,165.73 ,237.72 ,222.69 
16.48043858,13.07137684,181.08 ,165.73 ,237.72 ,222.69 
16.68514965,13.25339562,181.08 ,165.73 ,237.72 ,222.69 
15.34633923,12.0629928,181.08 ,165.73 ,237.72 ,222.69 
11.97320452,9.063771293,181.08 ,165.73 ,237.72 ,222.69 
12.44798024,9.485917957,181.08 ,165.73 ,237.72 ,222.69 
11.97320452,9.063771293,181.08 ,165.73 ,237.72 ,222.69 
11.9369621,9.031546357,181.08 ,165.73 ,237.72 ,222.69 
11.07439247,8.264592877,181.08 ,165.73 ,237.72 ,222.69 
10.0885986,7.388074615,181.08 ,165.73 ,237.72 ,222.69 
8.932465352,6.360099152,181.08 ,165.73 ,237.72 ,222.69 
10.72646522,7.955233491,181.08 ,165.73 ,237.72 ,222.69 
12.98799233,9.966069505,181.08 ,165.73 ,237.72 ,222.69 
12.99161657,9.969291999,181.08 ,165.73 ,237.72 ,222.69 
13.35404078,10.29154136,181.08 ,165.73 ,237.72 ,222.69 
13.35766503,10.29476385,181.08 ,165.73 ,237.72 ,222.69 
13.716465,10.61379072,181.08 ,165.73 ,237.72 ,222.69 
12.99161657,9.969291999,181.08 ,165.73 ,237.72 ,222.69 
12.98799233,9.966069505,181.08 ,165.73 ,237.72 ,222.69 
12.62556811,9.643820144,181.08 ,165.73 ,237.72 ,222.69 
12.98799233,9.966069505,181.08 ,165.73 ,237.72 ,222.69 
