Climate zone 7 with externalities,"""Created April 18, 2006""",Nominal nonres $0.145972/kBtu,Nominal res $0.164171/kBtu,,
Electric,,Natural Gas,,Propane,
Commercial,Residential,Commercial,Residential,Commercial,Residential
kBtu/kWh,kBtu/kWh,kBtu/therm,kBtu/therm,kBtu/therm,kBtu/therm
7.942816888,11.60649389,181.08 ,165.73 ,237.72 ,222.69 
7.548565989,11.25594585,181.08 ,165.73 ,237.72 ,222.69 
6.645841968,10.45328911,181.08 ,165.73 ,237.72 ,222.69 
6.336336589,10.17809251,181.08 ,165.73 ,237.72 ,222.69 
6.42108211,10.25344396,181.08 ,165.73 ,237.72 ,222.69 
5.334128697,9.286979725,181.08 ,165.73 ,237.72 ,222.69 
7.555935164,11.26249815,181.08 ,165.73 ,237.72 ,222.69 
7.644365272,11.34112575,181.08 ,165.73 ,237.72 ,222.69 
9.085039118,12.62210038,181.08 ,165.73 ,237.72 ,222.69 
9.637727294,13.11352287,181.08 ,165.73 ,237.72 ,222.69 
9.085039118,12.62210038,181.08 ,165.73 ,237.72 ,222.69 
9.78142622,13.24129272,181.08 ,165.73 ,237.72 ,222.69 
9.202945929,12.72693718,181.08 ,165.73 ,237.72 ,222.69 
9.085039118,12.62210038,181.08 ,165.73 ,237.72 ,222.69 
7.765956671,11.4492387,181.08 ,165.73 ,237.72 ,222.69 
7.110100036,10.866084,181.08 ,165.73 ,237.72 ,222.69 
7.216953083,10.96109235,181.08 ,165.73 ,237.72 ,222.69 
9.78142622,13.24129272,181.08 ,165.73 ,237.72 ,222.69 
9.78142622,13.24129272,181.08 ,165.73 ,237.72 ,222.69 
9.18452299,12.71055643,181.08 ,165.73 ,237.72 ,222.69 
9.007662773,12.55330123,181.08 ,165.73 ,237.72 ,222.69 
8.256006854,11.88496664,181.08 ,165.73 ,237.72 ,222.69 
8.344436962,11.96359424,181.08 ,165.73 ,237.72 ,222.69 
6.877971002,10.65968656,181.08 ,165.73 ,237.72 ,222.69 
9.512451307,13.00213377,181.08 ,165.73 ,237.72 ,222.69 
9.545612598,13.03161912,181.08 ,165.73 ,237.72 ,222.69 
9.13293876,12.66469033,181.08 ,165.73 ,237.72 ,222.69 
9.335591091,12.84487858,181.08 ,165.73 ,237.72 ,222.69 
9.692996112,13.16266512,181.08 ,165.73 ,237.72 ,222.69 
12.50828089,15.66587457,181.08 ,165.73 ,237.72 ,222.69 
13.5418205,16.58484594,181.08 ,165.73 ,237.72 ,222.69 
14.22292097,17.19044618,181.08 ,165.73 ,237.72 ,222.69 
14.32590551,17.28201485,181.08 ,165.73 ,237.72 ,222.69 
14.21186277,17.18061379,181.08 ,165.73 ,237.72 ,222.69 
13.75252561,16.77219432,181.08 ,165.73 ,237.72 ,222.69 
13.75252561,16.77219432,181.08 ,165.73 ,237.72 ,222.69 
13.5418205,16.58484594,181.08 ,165.73 ,237.72 ,222.69 
13.5418205,16.58484594,181.08 ,165.73 ,237.72 ,222.69 
13.28476025,16.35628092,181.08 ,165.73 ,237.72 ,222.69 
13.05298462,16.1501977,181.08 ,165.73 ,237.72 ,222.69 
13.5418205,16.58484594,181.08 ,165.73 ,237.72 ,222.69 
18.59062631,21.07398982,181.08 ,165.73 ,237.72 ,222.69 
17.31905522,19.94337284,181.08 ,165.73 ,237.72 ,222.69 
15.09380582,17.96479314,181.08 ,165.73 ,237.72 ,222.69 
13.64717306,16.67852013,181.08 ,165.73 ,237.72 ,222.69 
13.14148077,16.22888402,181.08 ,165.73 ,237.72 ,222.69 
13.04660325,16.1445237,181.08 ,165.73 ,237.72 ,222.69 
11.68267355,14.9317861,181.08 ,165.73 ,237.72 ,222.69 
10.47781332,13.86048506,181.08 ,165.73 ,237.72 ,222.69 
9.335591091,12.84487858,181.08 ,165.73 ,237.72 ,222.69 
9.121884996,12.65486188,181.08 ,165.73 ,237.72 ,222.69 
9.121884996,12.65486188,181.08 ,165.73 ,237.72 ,222.69 
10.22357676,13.63443072,181.08 ,165.73 ,237.72 ,222.69 
12.89490294,16.00963943,181.08 ,165.73 ,237.72 ,222.69 
14.1972444,17.16761587,181.08 ,165.73 ,237.72 ,222.69 
14.34671405,17.30051675,181.08 ,165.73 ,237.72 ,222.69 
14.35935635,17.31175766,181.08 ,165.73 ,237.72 ,222.69 
14.2582179,17.22183044,181.08 ,165.73 ,237.72 ,222.69 
14.24557559,17.21058953,181.08 ,165.73 ,237.72 ,222.69 
14.22871918,17.19560166,181.08 ,165.73 ,237.72 ,222.69 
14.00958586,17.00075935,181.08 ,165.73 ,237.72 ,222.69 
14.00958586,17.00075935,181.08 ,165.73 ,237.72 ,222.69 
13.35639999,16.41997937,181.08 ,165.73 ,237.72 ,222.69 
13.3690423,16.43122027,181.08 ,165.73 ,237.72 ,222.69 
13.94216022,16.94080787,181.08 ,165.73 ,237.72 ,222.69 
17.84887651,20.41446325,181.08 ,165.73 ,237.72 ,222.69 
16.57730542,19.28384628,181.08 ,165.73 ,237.72 ,222.69 
14.03416325,17.02261233,181.08 ,165.73 ,237.72 ,222.69 
13.94216022,16.94080787,181.08 ,165.73 ,237.72 ,222.69 
13.33111538,16.39749756,181.08 ,165.73 ,237.72 ,222.69 
12.62125138,15.76632225,181.08 ,165.73 ,237.72 ,222.69 
10.94757637,14.27817471,181.08 ,165.73 ,237.72 ,222.69 
10.52202838,13.89979886,181.08 ,165.73 ,237.72 ,222.69 
10.13883124,13.55907927,181.08 ,165.73 ,237.72 ,222.69 
9.335591091,12.84487858,181.08 ,165.73 ,237.72 ,222.69 
9.641411882,13.11679902,181.08 ,165.73 ,237.72 ,222.69 
11.02681691,14.34863141,181.08 ,165.73 ,237.72 ,222.69 
13.33593693,16.40178464,181.08 ,165.73 ,237.72 ,222.69 
14.79226141,17.69667503,181.08 ,165.73 ,237.72 ,222.69 
13.75252561,16.77219432,181.08 ,165.73 ,237.72 ,222.69 
14.14865124,17.12440928,181.08 ,165.73 ,237.72 ,222.69 
14.29614482,17.25555314,181.08 ,165.73 ,237.72 ,222.69 
14.24557559,17.21058953,181.08 ,165.73 ,237.72 ,222.69 
14.22450508,17.19185469,181.08 ,165.73 ,237.72 ,222.69 
13.22576282,16.30382337,181.08 ,165.73 ,237.72 ,222.69 
13.22576282,16.30382337,181.08 ,165.73 ,237.72 ,222.69 
13.0150577,16.11647499,181.08 ,165.73 ,237.72 ,222.69 
12.59364747,15.74177823,181.08 ,165.73 ,237.72 ,222.69 
12.90970514,16.0228008,181.08 ,165.73 ,237.72 ,222.69 
15.09380582,17.96479314,181.08 ,165.73 ,237.72 ,222.69 
14.60637024,17.53138997,181.08 ,165.73 ,237.72 ,222.69 
13.82223474,16.83417616,181.08 ,165.73 ,237.72 ,222.69 
13.75252561,16.77219432,181.08 ,165.73 ,237.72 ,222.69 
13.12041026,16.21014918,181.08 ,165.73 ,237.72 ,222.69 
13.24887951,16.32437757,181.08 ,165.73 ,237.72 ,222.69 
11.88065019,15.10781696,181.08 ,165.73 ,237.72 ,222.69 
8.38128284,11.99635574,181.08 ,165.73 ,237.72 ,222.69 
8.863963848,12.42553138,181.08 ,165.73 ,237.72 ,222.69 
8.38128284,11.99635574,181.08 ,165.73 ,237.72 ,222.69 
8.344436962,11.96359424,181.08 ,165.73 ,237.72 ,222.69 
7.467505056,11.18387055,181.08 ,165.73 ,237.72 ,222.69 
6.465297164,10.29275776,181.08 ,165.73 ,237.72 ,222.69 
5.289913643,9.247665925,181.08 ,165.73 ,237.72 ,222.69 
7.113784623,10.86936015,181.08 ,165.73 ,237.72 ,222.69 
9.412967436,12.91367773,181.08 ,165.73 ,237.72 ,222.69 
9.416652024,12.91695388,181.08 ,165.73 ,237.72 ,222.69 
9.785110808,13.24456887,181.08 ,165.73 ,237.72 ,222.69 
9.788795395,13.24784502,181.08 ,165.73 ,237.72 ,222.69 
10.15356959,13.57218387,181.08 ,165.73 ,237.72 ,222.69 
9.416652024,12.91695388,181.08 ,165.73 ,237.72 ,222.69 
9.412967436,12.91367773,181.08 ,165.73 ,237.72 ,222.69 
9.044508652,12.58606273,181.08 ,165.73 ,237.72 ,222.69 
9.412967436,12.91367773,181.08 ,165.73 ,237.72 ,222.69 
