Climate zone 15 with externalities,"""Created April 18, 2006""",Nominal nonres $0.145972/kBtu,Nominal res $0.164171/kBtu,,
Electric,,Natural Gas,,Propane,
Commercial,Residential,Commercial,Residential,Commercial,Residential
kBtu/kWh,kBtu/kWh,kBtu/therm,kBtu/therm,kBtu/therm,kBtu/therm
13.79502929,8.519751436,181.08 ,165.73 ,237.72 ,222.69 
13.39969229,8.168237685,181.08 ,165.73 ,237.72 ,222.69 
12.49448141,7.363369751,181.08 ,165.73 ,237.72 ,222.69 
12.18412339,7.087415031,181.08 ,165.73 ,237.72 ,222.69 
12.26910237,7.162974061,181.08 ,165.73 ,237.72 ,222.69 
11.17915457,6.193847365,181.08 ,165.73 ,237.72 ,222.69 
13.40708177,8.174808035,181.08 ,165.73 ,237.72 ,222.69 
13.49575549,8.253652241,181.08 ,165.73 ,237.72 ,222.69 
14.94039817,9.538155761,181.08 ,165.73 ,237.72 ,222.69 
15.49460892,10.03093205,181.08 ,165.73 ,237.72 ,222.69 
14.94039817,9.538155761,181.08 ,165.73 ,237.72 ,222.69 
15.63870371,10.15905388,181.08 ,165.73 ,237.72 ,222.69 
15.0586298,9.643281368,181.08 ,165.73 ,237.72 ,222.69 
14.94039817,9.538155761,181.08 ,165.73 ,237.72 ,222.69 
13.61768185,8.362063024,181.08 ,165.73 ,237.72 ,222.69 
12.96001844,7.777301831,181.08 ,165.73 ,237.72 ,222.69 
13.06716585,7.872571913,181.08 ,165.73 ,237.72 ,222.69 
15.63870371,10.15905388,181.08 ,165.73 ,237.72 ,222.69 
15.63870371,10.15905388,181.08 ,165.73 ,237.72 ,222.69 
15.0401561,9.626855492,181.08 ,165.73 ,237.72 ,222.69 
14.86280866,9.469167081,181.08 ,165.73 ,237.72 ,222.69 
14.10908205,8.798991331,181.08 ,165.73 ,237.72 ,222.69 
14.19775577,8.877835537,181.08 ,165.73 ,237.72 ,222.69 
12.72724992,7.570335791,181.08 ,165.73 ,237.72 ,222.69 
15.36898781,9.919236089,181.08 ,165.73 ,237.72 ,222.69 
15.40224046,9.948802666,181.08 ,165.73 ,237.72 ,222.69 
14.98842977,9.580863039,181.08 ,165.73 ,237.72 ,222.69 
15.19164037,9.761547677,181.08 ,165.73 ,237.72 ,222.69 
15.55002999,10.08020968,181.08 ,165.73 ,237.72 ,222.69 
18.37303927,12.59028737,181.08 ,165.73 ,237.72 ,222.69 
19.3245018,13.43627993,181.08 ,165.73 ,237.72 ,222.69 
20.00204469,14.03871695,181.08 ,165.73 ,237.72 ,222.69 
20.17554272,14.19298266,181.08 ,165.73 ,237.72 ,222.69 
20.06133708,14.09143676,181.08 ,165.73 ,237.72 ,222.69 
19.60157717,13.6826414,181.08 ,165.73 ,237.72 ,222.69 
19.60157717,13.6826414,181.08 ,165.73 ,237.72 ,222.69 
19.39067813,13.49512059,181.08 ,165.73 ,237.72 ,222.69 
19.39067813,13.49512059,181.08 ,165.73 ,237.72 ,222.69 
19.1333813,13.2663452,181.08 ,165.73 ,237.72 ,222.69 
18.90139235,13.06007231,181.08 ,165.73 ,237.72 ,222.69 
19.39067813,13.49512059,181.08 ,165.73 ,237.72 ,222.69 
24.34680562,17.90185957,181.08 ,165.73 ,237.72 ,222.69 
23.08141136,16.77673472,181.08 ,165.73 ,237.72 ,222.69 
20.86697142,14.80776624,181.08 ,165.73 ,237.72 ,222.69 
19.49612765,13.58888099,181.08 ,165.73 ,237.72 ,222.69 
18.92603969,13.08198749,181.08 ,165.73 ,237.72 ,222.69 
18.91229547,13.06976682,181.08 ,165.73 ,237.72 ,222.69 
17.54518868,11.85420431,181.08 ,165.73 ,237.72 ,222.69 
16.33700925,10.779952,181.08 ,165.73 ,237.72 ,222.69 
15.19164037,9.761547677,181.08 ,165.73 ,237.72 ,222.69 
14.97734555,9.571007513,181.08 ,165.73 ,237.72 ,222.69 
14.97734555,9.571007513,181.08 ,165.73 ,237.72 ,222.69 
16.08207231,10.55327491,181.08 ,165.73 ,237.72 ,222.69 
18.76075758,12.93502696,181.08 ,165.73 ,237.72 ,222.69 
19.97670411,14.01618538,181.08 ,165.73 ,237.72 ,222.69 
20.12562036,14.14859421,181.08 ,165.73 ,237.72 ,222.69 
20.20896641,14.22270132,181.08 ,165.73 ,237.72 ,222.69 
20.10773487,14.13269133,181.08 ,165.73 ,237.72 ,222.69 
20.09508093,14.12144009,181.08 ,165.73 ,237.72 ,222.69 
20.078209,14.10643842,181.08 ,165.73 ,237.72 ,222.69 
19.858874,13.91141678,181.08 ,165.73 ,237.72 ,222.69 
19.858874,13.91141678,181.08 ,165.73 ,237.72 ,222.69 
19.20508697,13.33010228,181.08 ,165.73 ,237.72 ,222.69 
19.21774091,13.34135353,181.08 ,165.73 ,237.72 ,222.69 
19.79138631,13.85141012,181.08 ,165.73 ,237.72 ,222.69 
23.60865897,17.24553674,181.08 ,165.73 ,237.72 ,222.69 
22.34326472,16.12041189,181.08 ,165.73 ,237.72 ,222.69 
19.81247621,13.8701622,181.08 ,165.73 ,237.72 ,222.69 
19.79138631,13.85141012,181.08 ,165.73 ,237.72 ,222.69 
19.1147849,13.24981023,181.08 ,165.73 ,237.72 ,222.69 
18.4856342,12.69040111,181.08 ,165.73 ,237.72 ,222.69 
16.807899,11.19864346,181.08 ,165.73 ,237.72 ,222.69 
16.38134611,10.8193741,181.08 ,165.73 ,237.72 ,222.69 
15.99709333,10.47771588,181.08 ,165.73 ,237.72 ,222.69 
15.19164037,9.761547677,181.08 ,165.73 ,237.72 ,222.69 
15.49830365,10.03421722,181.08 ,165.73 ,237.72 ,222.69 
16.88752526,11.26944311,181.08 ,165.73 ,237.72 ,222.69 
19.20239044,13.32770466,181.08 ,165.73 ,237.72 ,222.69 
20.56822283,14.54213404,181.08 ,165.73 ,237.72 ,222.69 
19.5342187,13.62274964,181.08 ,165.73 ,237.72 ,222.69 
19.99806737,14.03518051,181.08 ,165.73 ,237.72 ,222.69 
20.1456967,14.16644508,181.08 ,165.73 ,237.72 ,222.69 
20.09508093,14.12144009,181.08 ,165.73 ,237.72 ,222.69 
20.07399102,14.102688,181.08 ,165.73 ,237.72 ,222.69 
19.07432956,13.21383938,181.08 ,165.73 ,237.72 ,222.69 
19.07432956,13.21383938,181.08 ,165.73 ,237.72 ,222.69 
18.86343052,13.02631857,181.08 ,165.73 ,237.72 ,222.69 
18.44163244,12.65127695,181.08 ,165.73 ,237.72 ,222.69 
18.757981,12.93255817,181.08 ,165.73 ,237.72 ,222.69 
20.86697142,14.80776624,181.08 ,165.73 ,237.72 ,222.69 
20.38190363,14.37646838,181.08 ,165.73 ,237.72 ,222.69 
19.60157717,13.6826414,181.08 ,165.73 ,237.72 ,222.69 
19.60157717,13.6826414,181.08 ,165.73 ,237.72 ,222.69 
18.905068,13.06334052,181.08 ,165.73 ,237.72 ,222.69 
19.1147849,13.24981023,181.08 ,165.73 ,237.72 ,222.69 
17.74323638,12.03029835,181.08 ,165.73 ,237.72 ,222.69 
14.23470315,8.91068729,181.08 ,165.73 ,237.72 ,222.69 
14.71871387,9.341045246,181.08 ,165.73 ,237.72 ,222.69 
14.23470315,8.91068729,181.08 ,165.73 ,237.72 ,222.69 
14.19775577,8.877835537,181.08 ,165.73 ,237.72 ,222.69 
13.31840805,8.09596383,181.08 ,165.73 ,237.72 ,222.69 
12.31343923,7.202396164,181.08 ,165.73 ,237.72 ,222.69 
11.13481771,6.154425262,181.08 ,165.73 ,237.72 ,222.69 
12.96371317,7.780587007,181.08 ,165.73 ,237.72 ,222.69 
15.26922988,9.830536357,181.08 ,165.73 ,237.72 ,222.69 
15.27292462,9.833821532,181.08 ,165.73 ,237.72 ,222.69 
15.64239845,10.16233906,181.08 ,165.73 ,237.72 ,222.69 
15.64609319,10.16562423,181.08 ,165.73 ,237.72 ,222.69 
16.01187228,10.49085658,181.08 ,165.73 ,237.72 ,222.69 
15.27292462,9.833821532,181.08 ,165.73 ,237.72 ,222.69 
15.26922988,9.830536357,181.08 ,165.73 ,237.72 ,222.69 
14.89975605,9.502018833,181.08 ,165.73 ,237.72 ,222.69 
15.26922988,9.830536357,181.08 ,165.73 ,237.72 ,222.69 
