Time,DOAS2:DesPer 1:Des Heat Mass Flow [kg/s],DOAS2:DesPer 1:Des Heat Cap [W],DOAS2:DesPer 1:Des Cool Mass Flow [kg/s],DOAS2:DesPer 1:Des Sens Cool Cap [W],DOAS2:DesPer 1:Des Tot Cool Cap [W],DOAS2:DesPer 2:Des Heat Mass Flow [kg/s],DOAS2:DesPer 2:Des Heat Cap [W],DOAS2:DesPer 2:Des Cool Mass Flow [kg/s],DOAS2:DesPer 2:Des Sens Cool Cap [W],DOAS2:DesPer 2:Des Tot Cool Cap [W],DOAS2:DesPer 3:Des Heat Mass Flow [kg/s],DOAS2:DesPer 3:Des Heat Cap [W],DOAS2:DesPer 3:Des Cool Mass Flow [kg/s],DOAS2:DesPer 3:Des Sens Cool Cap [W],DOAS2:DesPer 3:Des Tot Cool Cap [W],DOAS1:DesPer 1:Des Heat Mass Flow [kg/s],DOAS1:DesPer 1:Des Heat Cap [W],DOAS1:DesPer 1:Des Cool Mass Flow [kg/s],DOAS1:DesPer 1:Des Sens Cool Cap [W],DOAS1:DesPer 1:Des Tot Cool Cap [W],DOAS1:DesPer 2:Des Heat Mass Flow [kg/s],DOAS1:DesPer 2:Des Heat Cap [W],DOAS1:DesPer 2:Des Cool Mass Flow [kg/s],DOAS1:DesPer 2:Des Sens Cool Cap [W],DOAS1:DesPer 2:Des Tot Cool Cap [W],DOAS1:DesPer 3:Des Heat Mass Flow [kg/s],DOAS1:DesPer 3:Des Heat Cap [W],DOAS1:DesPer 3:Des Cool Mass Flow [kg/s],DOAS1:DesPer 3:Des Sens Cool Cap [W],DOAS1:DesPer 3:Des Tot Cool Cap [W],AHU3:DesPer 1:Des Heat Mass Flow [kg/s],AHU3:DesPer 1:Des Heat Cap [W],AHU3:DesPer 1:Des Cool Mass Flow [kg/s],AHU3:DesPer 1:Des Sens Cool Cap [W],AHU3:DesPer 1:Des Tot Cool Cap [W],AHU3:DesPer 2:Des Heat Mass Flow [kg/s],AHU3:DesPer 2:Des Heat Cap [W],AHU3:DesPer 2:Des Cool Mass Flow [kg/s],AHU3:DesPer 2:Des Sens Cool Cap [W],AHU3:DesPer 2:Des Tot Cool Cap [W],AHU3:DesPer 3:Des Heat Mass Flow [kg/s],AHU3:DesPer 3:Des Heat Cap [W],AHU3:DesPer 3:Des Cool Mass Flow [kg/s],AHU3:DesPer 3:Des Sens Cool Cap [W],AHU3:DesPer 3:Des Tot Cool Cap [W],DOAS5:DesPer 1:Des Heat Mass Flow [kg/s],DOAS5:DesPer 1:Des Heat Cap [W],DOAS5:DesPer 1:Des Cool Mass Flow [kg/s],DOAS5:DesPer 1:Des Sens Cool Cap [W],DOAS5:DesPer 1:Des Tot Cool Cap [W],DOAS5:DesPer 2:Des Heat Mass Flow [kg/s],DOAS5:DesPer 2:Des Heat Cap [W],DOAS5:DesPer 2:Des Cool Mass Flow [kg/s],DOAS5:DesPer 2:Des Sens Cool Cap [W],DOAS5:DesPer 2:Des Tot Cool Cap [W],DOAS5:DesPer 3:Des Heat Mass Flow [kg/s],DOAS5:DesPer 3:Des Heat Cap [W],DOAS5:DesPer 3:Des Cool Mass Flow [kg/s],DOAS5:DesPer 3:Des Sens Cool Cap [W],DOAS5:DesPer 3:Des Tot Cool Cap [W],DOAS4:DesPer 1:Des Heat Mass Flow [kg/s],DOAS4:DesPer 1:Des Heat Cap [W],DOAS4:DesPer 1:Des Cool Mass Flow [kg/s],DOAS4:DesPer 1:Des Sens Cool Cap [W],DOAS4:DesPer 1:Des Tot Cool Cap [W],DOAS4:DesPer 2:Des Heat Mass Flow [kg/s],DOAS4:DesPer 2:Des Heat Cap [W],DOAS4:DesPer 2:Des Cool Mass Flow [kg/s],DOAS4:DesPer 2:Des Sens Cool Cap [W],DOAS4:DesPer 2:Des Tot Cool Cap [W],DOAS4:DesPer 3:Des Heat Mass Flow [kg/s],DOAS4:DesPer 3:Des Heat Cap [W],DOAS4:DesPer 3:Des Cool Mass Flow [kg/s],DOAS4:DesPer 3:Des Sens Cool Cap [W],DOAS4:DesPer 3:Des Tot Cool Cap [W],DOAS6:DesPer 1:Des Heat Mass Flow [kg/s],DOAS6:DesPer 1:Des Heat Cap [W],DOAS6:DesPer 1:Des Cool Mass Flow [kg/s],DOAS6:DesPer 1:Des Sens Cool Cap [W],DOAS6:DesPer 1:Des Tot Cool Cap [W],DOAS6:DesPer 2:Des Heat Mass Flow [kg/s],DOAS6:DesPer 2:Des Heat Cap [W],DOAS6:DesPer 2:Des Cool Mass Flow [kg/s],DOAS6:DesPer 2:Des Sens Cool Cap [W],DOAS6:DesPer 2:Des Tot Cool Cap [W],DOAS6:DesPer 3:Des Heat Mass Flow [kg/s],DOAS6:DesPer 3:Des Heat Cap [W],DOAS6:DesPer 3:Des Cool Mass Flow [kg/s],DOAS6:DesPer 3:Des Sens Cool Cap [W],DOAS6:DesPer 3:Des Tot Cool Cap [W]
02:45:00,2.625021E+01,8.810168E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.011591E+01,5.194699E+05,1.374362E+06,2.558231E+01,0.000000E+00,4.998369E+01,4.176462E+05,1.394024E+06,9.580396E+00,3.215399E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.005868E+01,3.115693E+05,8.243193E+05,9.217093E+00,0.000000E+00,2.991266E+01,2.499397E+05,8.342517E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.725814E+05,6.150047E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.569095E+05,6.190533E+05,1.180043E+01,3.960493E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.989499E+01,2.062188E+05,5.455935E+05,1.171109E+01,0.000000E+00,1.986531E+01,1.659876E+05,5.540352E+05,1.148879E+01,3.855900E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.302879E+01,2.387019E+05,6.315340E+05,1.111367E+01,0.000000E+00,2.280187E+01,1.905245E+05,6.359347E+05,6.784520E+00,2.277039E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,5.808270E+00,6.020485E+04,1.592841E+05,4.718959E+00,0.000000E+00,5.532198E+00,4.622511E+04,1.542907E+05
03:00:00,2.625852E+01,8.812958E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,4.999042E+01,5.141378E+05,1.366757E+06,2.558231E+01,0.000000E+00,4.985807E+01,4.125761E+05,1.376070E+06,9.585345E+00,3.217060E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.003272E+01,3.088783E+05,8.211061E+05,9.217093E+00,0.000000E+00,2.989181E+01,2.473551E+05,8.250063E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.719522E+05,6.143731E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.562802E+05,6.167969E+05,1.180172E+01,3.960926E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.988738E+01,2.045363E+05,5.437288E+05,1.171109E+01,0.000000E+00,1.986668E+01,1.643969E+05,5.483151E+05,1.149097E+01,3.856632E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.298694E+01,2.364144E+05,6.284719E+05,1.111367E+01,0.000000E+00,2.277757E+01,1.884846E+05,6.286551E+05,6.815937E+00,2.287584E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,5.825164E+00,5.991022E+04,1.592622E+05,4.718959E+00,0.000000E+00,5.545921E+00,4.589255E+04,1.530660E+05
03:15:00,2.626675E+01,8.815720E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,4.989936E+01,5.091774E+05,1.360113E+06,2.558231E+01,0.000000E+00,4.976689E+01,4.078084E+05,1.359177E+06,9.590163E+00,3.218677E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.000708E+01,3.061949E+05,8.179069E+05,9.217093E+00,0.000000E+00,2.987120E+01,2.447757E+05,8.158084E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.713231E+05,6.137419E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.556512E+05,6.145478E+05,1.180297E+01,3.961345E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.988105E+01,2.028680E+05,5.419004E+05,1.171109E+01,0.000000E+00,1.986797E+01,1.628055E+05,5.426114E+05,1.149312E+01,3.857351E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.295046E+01,2.341885E+05,6.255635E+05,1.111367E+01,0.000000E+00,2.275373E+01,1.864525E+05,6.214241E+05,6.846922E+00,2.297983E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,5.845319E+00,5.964615E+04,1.593266E+05,4.718959E+00,0.000000E+00,5.562217E+00,4.557887E+04,1.519090E+05
03:30:00,2.627485E+01,8.818437E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,4.983510E+01,5.045030E+05,1.354212E+06,2.558231E+01,0.000000E+00,4.970252E+01,4.032729E+05,1.343109E+06,9.594827E+00,3.220242E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,2.998184E+01,3.035196E+05,8.147225E+05,9.217093E+00,0.000000E+00,2.985089E+01,2.422021E+05,8.066592E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.706942E+05,6.131105E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.550224E+05,6.123061E+05,1.180418E+01,3.961751E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.988153E+01,2.012696E+05,5.402579E+05,1.171109E+01,0.000000E+00,1.986920E+01,1.612133E+05,5.369244E+05,1.149518E+01,3.858046E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.291509E+01,2.319797E+05,6.226914E+05,1.111367E+01,0.000000E+00,2.273042E+01,1.844285E+05,6.142430E+05,6.877323E+00,2.308186E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,5.897216E+00,5.970016E+04,1.602501E+05,4.718959E+00,0.000000E+00,5.608978E+00,4.550973E+04,1.515711E+05
03:45:00,2.628281E+01,8.821109E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,4.978878E+01,5.000192E+05,1.348807E+06,2.558231E+01,0.000000E+00,4.965610E+01,3.988920E+05,1.327606E+06,9.599357E+00,3.221763E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,2.995862E+01,3.008687E+05,8.115965E+05,9.217093E+00,0.000000E+00,2.983077E+01,2.396333E+05,7.975555E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.700654E+05,6.124790E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.543936E+05,6.100715E+05,1.180535E+01,3.962144E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.988272E+01,1.996783E+05,5.386344E+05,1.171109E+01,0.000000E+00,1.987035E+01,1.596203E+05,5.312536E+05,1.149719E+01,3.858719E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.288574E+01,2.298371E+05,6.199880E+05,1.111367E+01,0.000000E+00,2.270745E+01,1.824110E+05,6.071065E+05,6.907199E+00,2.318213E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,5.947471E+00,5.972931E+04,1.611204E+05,4.718959E+00,0.000000E+00,5.654298E+00,4.542149E+04,1.511733E+05
04:00:00,2.629063E+01,8.823734E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,4.975504E+01,4.956681E+05,1.343750E+06,2.558231E+01,0.000000E+00,4.962227E+01,3.946186E+05,1.312509E+06,9.603757E+00,3.223239E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,2.993877E+01,2.982550E+05,8.085659E+05,9.217093E+00,0.000000E+00,2.981085E+01,2.370693E+05,7.884970E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.694365E+05,6.118474E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.537648E+05,6.078439E+05,1.180648E+01,3.962525E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.988384E+01,1.980861E+05,5.370091E+05,1.171109E+01,0.000000E+00,1.987143E+01,1.580266E+05,5.255993E+05,1.149914E+01,3.859374E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.286034E+01,2.277385E+05,6.173965E+05,1.111367E+01,0.000000E+00,2.268482E+01,1.803999E+05,6.000135E+05,6.936530E+00,2.328057E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,5.996703E+00,5.974017E+04,1.619549E+05,4.718959E+00,0.000000E+00,5.698222E+00,4.531483E+04,1.507180E+05
04:15:00,2.629831E+01,8.826310E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,4.991094E+01,4.945380E+05,1.345190E+06,2.558231E+01,0.000000E+00,4.977795E+01,3.931806E+05,1.307162E+06,9.608027E+00,3.224673E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.024717E+01,2.997013E+05,8.152160E+05,9.217093E+00,0.000000E+00,3.011322E+01,2.378550E+05,7.907689E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.690173E+05,6.114299E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.533457E+05,6.063605E+05,1.180758E+01,3.962894E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.988490E+01,1.970277E+05,5.359340E+05,1.171109E+01,0.000000E+00,1.987246E+01,1.569664E+05,5.218480E+05,1.150103E+01,3.860008E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.298766E+01,2.277711E+05,6.195591E+05,1.111367E+01,0.000000E+00,2.280637E+01,1.801404E+05,5.988921E+05,6.965301E+00,2.337714E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,6.045283E+00,5.989914E+04,1.629313E+05,4.718959E+00,0.000000E+00,5.741240E+00,4.534828E+04,1.507642E+05
04:30:00,2.630583E+01,8.828837E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.008504E+01,4.935705E+05,1.347102E+06,2.558231E+01,0.000000E+00,4.995179E+01,3.918684E+05,1.302250E+06,9.612172E+00,3.226064E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.062825E+01,3.018306E+05,8.237867E+05,9.217093E+00,0.000000E+00,3.048382E+01,2.391435E+05,7.947176E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.685979E+05,6.114947E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.529263E+05,6.053443E+05,1.180865E+01,3.963251E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.989166E+01,1.960253E+05,5.350120E+05,1.171109E+01,0.000000E+00,1.987343E+01,1.559057E+05,5.181033E+05,1.150287E+01,3.860624E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.313751E+01,2.280120E+05,6.223134E+05,1.111367E+01,0.000000E+00,2.293500E+01,1.799235E+05,5.979188E+05,6.993519E+00,2.347184E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,6.092821E+00,6.004261E+04,1.638744E+05,4.718959E+00,0.000000E+00,5.783277E+00,4.536941E+04,1.507709E+05
04:45:00,2.631322E+01,8.831314E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.027116E+01,4.927020E+05,1.349318E+06,2.558231E+01,0.000000E+00,5.013764E+01,3.906309E+05,1.297605E+06,9.616195E+00,3.227414E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.102374E+01,3.040602E+05,8.327018E+05,9.217093E+00,0.000000E+00,3.086794E+01,2.404974E+05,7.988885E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.681782E+05,6.110649E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.525067E+05,6.038599E+05,1.180968E+01,3.963598E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.992182E+01,1.952516E+05,5.347176E+05,1.171109E+01,0.000000E+00,1.987436E+01,1.548445E+05,5.143652E+05,1.150465E+01,3.861222E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.331258E+01,2.284840E+05,6.257281E+05,1.111367E+01,0.000000E+00,2.306718E+01,1.797203E+05,5.969981E+05,7.021187E+00,2.356470E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,6.139324E+00,6.017083E+04,1.647843E+05,4.718959E+00,0.000000E+00,5.824335E+00,4.537839E+04,1.507387E+05
05:00:00,2.632045E+01,8.833743E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.046631E+01,4.919016E+05,1.351755E+06,2.558231E+01,0.000000E+00,5.033249E+01,3.894431E+05,1.293141E+06,9.620101E+00,3.228725E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.143380E+01,3.063893E+05,8.419633E+05,9.217093E+00,0.000000E+00,3.126655E+01,2.419222E+05,8.032994E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.677584E+05,6.106277E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.520869E+05,6.023736E+05,1.181068E+01,3.963934E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,1.999038E+01,1.948488E+05,5.354480E+05,1.171109E+01,0.000000E+00,1.987447E+01,1.537770E+05,5.106144E+05,1.150638E+01,3.861803E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.351970E+01,2.292495E+05,6.299818E+05,1.111367E+01,0.000000E+00,2.320294E+01,1.795307E+05,5.961292E+05,7.048311E+00,2.365574E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,6.172151E+00,6.016074E+04,1.653228E+05,4.718959E+00,0.000000E+00,5.854270E+00,4.529689E+04,1.504077E+05
05:15:00,2.661813E+01,8.933652E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.160026E+01,5.057284E+05,1.384992E+06,2.558231E+01,0.000000E+00,5.139670E+01,4.004405E+05,1.330190E+06,9.793880E+00,3.287049E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.222381E+01,3.158220E+05,8.649128E+05,9.217093E+00,0.000000E+00,3.203573E+01,2.495958E+05,8.291118E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.681775E+05,6.110104E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.525061E+05,6.037873E+05,1.189438E+01,3.992026E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,2.039803E+01,1.999188E+05,5.474994E+05,1.171109E+01,0.000000E+00,2.009259E+01,1.565448E+05,5.200132E+05,1.156931E+01,3.882923E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.393010E+01,2.345362E+05,6.423029E+05,1.111367E+01,0.000000E+00,2.351891E+01,1.832399E+05,6.086894E+05,8.031210E+00,2.695457E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,9.590521E+00,9.399563E+04,2.574172E+05,4.718959E+00,0.000000E+00,9.112584E+00,7.099770E+04,2.358414E+05
05:30:00,2.698922E+01,9.058198E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.431668E+01,5.352718E+05,1.460918E+06,2.558231E+01,0.000000E+00,5.404899E+01,4.240106E+05,1.409065E+06,1.012295E+01,3.397491E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.357105E+01,3.308309E+05,9.029371E+05,9.217093E+00,0.000000E+00,3.330698E+01,2.612910E+05,8.683179E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.685971E+05,6.114144E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.529258E+05,6.052364E+05,1.201933E+01,4.033960E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,2.101108E+01,2.070568E+05,5.651203E+05,1.171109E+01,0.000000E+00,2.059548E+01,1.615701E+05,5.369271E+05,1.162805E+01,3.902637E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.440856E+01,2.405378E+05,6.565000E+05,1.111367E+01,0.000000E+00,2.392104E+01,1.876589E+05,6.236249E+05,9.069521E+00,3.043938E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,1.364936E+01,1.345097E+05,3.671174E+05,4.718959E+00,0.000000E+00,1.311740E+01,1.029051E+05,3.419726E+05
05:45:00,2.733287E+01,9.173532E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.688817E+01,5.636712E+05,1.533239E+06,2.558231E+01,0.000000E+00,5.660141E+01,4.470771E+05,1.486345E+06,1.045028E+01,3.507351E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.477340E+01,3.445490E+05,9.372060E+05,9.217093E+00,0.000000E+00,3.448350E+01,2.723745E+05,9.055319E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.690162E+05,6.117812E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.533449E+05,6.066557E+05,1.213239E+01,4.071907E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,2.151060E+01,2.131358E+05,5.797495E+05,1.171109E+01,0.000000E+00,2.105629E+01,1.663171E+05,5.529353E+05,1.170121E+01,3.927193E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.464589E+01,2.442016E+05,6.642514E+05,1.111367E+01,0.000000E+00,2.415217E+01,1.907705E+05,6.342326E+05,1.009069E+01,3.386666E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,1.738212E+01,1.722291E+05,4.684795E+05,4.718959E+00,0.000000E+00,1.680144E+01,1.327093E+05,4.412034E+05
06:00:00,2.765864E+01,9.282869E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,5.944392E+01,5.921903E+05,1.605421E+06,2.558231E+01,0.000000E+00,5.913868E+01,4.702974E+05,1.564218E+06,1.080811E+01,3.627447E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.599168E+01,3.585551E+05,9.720387E+05,9.217093E+00,0.000000E+00,3.568648E+01,2.837949E+05,9.439073E+05,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.694351E+05,6.121571E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.537639E+05,6.080875E+05,1.223971E+01,4.107924E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,2.205902E+01,2.197556E+05,5.957550E+05,1.171109E+01,0.000000E+00,2.159701E+01,1.717492E+05,5.712410E+05,1.178827E+01,3.956413E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.490536E+01,2.481114E+05,6.726272E+05,1.111367E+01,0.000000E+00,2.440746E+01,1.940991E+05,6.455773E+05,1.113318E+01,3.736549E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,2.109033E+01,2.101055E+05,5.695934E+05,4.718959E+00,0.000000E+00,2.046223E+01,1.627249E+05,5.412259E+05
06:15:00,2.796888E+01,9.386993E+05,4.208916E+01,0.000000E+00,0.000000E+00,2.558231E+01,0.000000E+00,6.266051E+01,6.360247E+05,1.704467E+06,2.558231E+01,0.000000E+00,6.229953E+01,5.071562E+05,1.689490E+06,1.128358E+01,3.787027E+05,2.812076E+01,0.000000E+00,0.000000E+00,9.217093E+00,0.000000E+00,3.753869E+01,3.810300E+05,1.021113E+06,9.217093E+00,0.000000E+00,3.722210E+01,3.030106E+05,1.009419E+06,7.797528E+00,2.178245E+05,3.898749E+01,1.300674E+05,0.000000E+00,7.797528E+00,0.000000E+00,3.898749E+01,4.709022E+05,6.136153E+05,7.797528E+00,0.000000E+00,3.898749E+01,4.552310E+05,6.132470E+05,1.234194E+01,4.142235E+05,1.984513E+01,0.000000E+00,0.000000E+00,1.171109E+01,0.000000E+00,2.282056E+01,2.316362E+05,6.207562E+05,1.171109E+01,0.000000E+00,2.235163E+01,1.819559E+05,6.061498E+05,1.186895E+01,3.983489E+05,1.966019E+01,0.000000E+00,0.000000E+00,1.111367E+01,0.000000E+00,2.545570E+01,2.583837E+05,6.924363E+05,1.111367E+01,0.000000E+00,2.495276E+01,2.031307E+05,6.766895E+05,1.212151E+01,4.068256E+05,4.718959E+00,0.000000E+00,0.000000E+00,4.718959E+00,0.000000E+00,2.528634E+01,2.566646E+05,6.878292E+05,4.718959E+00,0.000000E+00,2.462665E+01,2.004760E+05,6.678457E+05
