Weather File Location=Chicago Ohare Intl Ap IL USA TMY3
Month, ZoneTemp,MonthlyTSurfWall[C] ,MonthlyTSWallIn[C],MonthlyTSurfFloor[C],MonthlyTSFloorIn[C],MonthlyTSurfWallUpper[C],MonthlyTSurfWallUpperIn[C],MonthlyTSurfWallLower[C],MonthlyTSurfWallLowerIn[C],MonthlyFloorHeatFlux[W/m**2] ,MonthlyWallHeatFlux[W/m**2] ,MonthlyUpperWallFlux[W/m**2] ,MonthlyLowerWallFlux[W/m**2] ,
      1,     20.00,     18.70,     19.41,     19.89,     19.92,     18.07,     19.12,     19.34,     19.70,      0.48,      4.92,      7.34,      2.50
      2,     20.00,     18.69,     19.40,     19.89,     19.92,     18.11,     19.14,     19.26,     19.66,      0.49,      4.99,      7.17,      2.81
      3,     20.00,     18.88,     19.49,     19.88,     19.92,     18.46,     19.30,     19.30,     19.68,      0.50,      4.25,      5.84,      2.67
      4,     20.00,     19.04,     19.56,     19.88,     19.92,     18.70,     19.40,     19.39,     19.72,      0.50,      3.63,      4.95,      2.32
      5,     20.00,     19.26,     19.66,     19.88,     19.92,     19.02,     19.55,     19.49,     19.77,      0.50,      2.82,      3.71,      1.94
      6,     20.00,     19.38,     19.72,     19.89,     19.92,     19.15,     19.61,     19.61,     19.82,      0.49,      2.36,      3.24,      1.48
      7,     20.00,     19.52,     19.78,     19.89,     19.92,     19.34,     19.70,     19.70,     19.86,      0.48,      1.84,      2.52,      1.15
      8,     20.00,     19.59,     19.81,     19.89,     19.92,     19.38,     19.72,     19.80,     19.91,      0.46,      1.56,      2.34,      0.77
      9,     20.00,     19.56,     19.80,     19.89,     19.93,     19.28,     19.67,     19.84,     19.93,      0.45,      1.68,      2.75,      0.60
     10,     20.00,     19.34,     19.70,     19.90,     19.93,     18.90,     19.50,     19.78,     19.90,      0.44,      2.50,      4.18,      0.83
     11,     20.00,     19.14,     19.61,     19.90,     19.93,     18.60,     19.36,     19.68,     19.86,      0.45,      3.26,      5.32,      1.20
     12,     20.00,     18.84,     19.47,     19.89,     19.93,     18.18,     19.17,     19.50,     19.77,      0.45,      4.41,      6.92,      1.90
